frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
320,20,backward,sequential,False,0.0,4.342800862813711,1.9543140252778362,1.0,1.932618246286489,,open3d_or_translation_icp,,
321,19,backward,sequential,False,0.0,2.703405974298576,2.1046950779139046,1.0,1.9962719433581606,,open3d_or_translation_icp,,
322,18,backward,sequential,False,0.0,3.1290604012271537,2.4253083324467317,1.0,2.358402504999463,,open3d_or_translation_icp,,
323,17,backward,sequential,False,0.0,4.865081044378373,2.6476308481824242,1.0,2.6001578658204525,,open3d_or_translation_icp,,
324,16,backward,sequential,False,0.0,2.3869257746661137,2.814272911935738,1.0,2.166627533606218,,open3d_or_translation_icp,,
325,15,backward,sequential,False,0.0,5.905580267243925,3.0852844828034827,1.0,2.889015404841028,,open3d_or_translation_icp,,
326,14,backward,sequential,False,0.0,3.3541191801210903,2.8753495250877568,1.0,2.611478624454604,,open3d_or_translation_icp,,
327,13,backward,sequential,False,0.0,4.436968146609805,2.135637194490921,1.0,2.0436094891274306,,open3d_or_translation_icp,,
328,12,backward,sequential,False,0.0,3.8482157772613768,4.372562157672941,1.0,2.7028844600416333,,open3d_or_translation_icp,,
329,11,backward,sequential,False,0.0,1.7639264347800232,4.693611844775003,1.0,1.9302755507851175,,open3d_or_translation_icp,,
330,10,backward,sequential,False,0.0,5.5349187781882785,3.045917662375052,1.0,2.76563578331273,,open3d_or_translation_icp,,
331,9,backward,sequential,False,0.0,1.745967460367609,2.9615536176388053,1.0,2.588231603740995,,open3d_or_translation_icp,,
332,8,backward,sequential,False,0.0,3.4722417118734916,2.107650630879214,1.0,2.010456447027524,,open3d_or_translation_icp,,
333,7,backward,sequential,False,0.0,5.169735968887293,2.0839795045931653,1.0,2.018972855971605,,open3d_or_translation_icp,,
334,6,backward,sequential,False,0.0,4.790114765093031,1.6079669466431215,1.0,1.5890389622297774,,open3d_or_translation_icp,,
335,5,backward,sequential,False,0.0,2.399585169710227,1.9766623792293179,1.0,1.942498856700655,,open3d_or_translation_icp,,
336,4,backward,sequential,False,0.0,8.011622410812256,1.737264659459009,1.0,1.7313206610541583,,open3d_or_translation_icp,,
337,3,backward,sequential,False,0.0,2.9912312791529354,3.417335895354033,1.0,2.554176219646003,,open3d_or_translation_icp,,
338,2,backward,sequential,False,0.0,4.48525909055386,3.2739642495870207,1.0,2.277352320815407,,open3d_or_translation_icp,,
339,1,backward,sequential,False,0.0,3.641637226362313,3.84628798020469,1.0,2.3345147616404107,,open3d_or_translation_icp,,
340,0,backward,sequential,True,0.0,0.0,2.8735978024906816,1.0,2.4343215488578456,,open3d_or_translation_icp,,
