frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
5,0.834767642,5.36241996,9.35157902,1.37326091,nan,nan,nan,0,0
6,0.838958991,1.81150845,2.64379959,0.979217315,0,1.80503576,nan,0,0
7,0.84488189,2.35831439,2.85509597,1.86153281,0,1.54250412,nan,0,0
8,0.849670123,2.24403482,2.73223207,1.75583757,0,1.28028652,nan,0,0
9,0.854330709,2.97492118,4.79094228,1.15890008,0,1.01862551,nan,0,0
10,0.862454703,5.63884965,6.32671312,4.95098618,0,0.758097639,nan,0,0
11,0.868031496,3.07811184,4.39057202,1.76565167,0,0.500475644,nan,0,0
12,0.88301055,1.45760284,2.05755959,0.857646079,0,0.254734082,nan,0,0
13,0.912089698,3.69457859,5.79678794,1.59236925,0,1.01744488,nan,0,0
14,0.918201075,1.90068866,2.40557574,1.39580159,0,0.293274818,nan,0,0
15,0.909382004,2.7358618,3.02076004,2.45096357,0,0.698557577,nan,0,0
16,0.904174111,2.62955635,3.03829937,2.22081333,0,1.52285831,nan,0,0
17,0.895183229,1.69361359,2.00931916,1.37790802,0,0.843864666,nan,0,0
18,0.912420641,1.13763681,1.32713688,0.948136731,0,0.470008025,nan,0,0
19,0.916598927,1.4003236,2.10695688,0.693690321,0,1.25916992,nan,0,0
20,0.921622495,3.02250626,4.03056891,2.01444361,0,1.76676872,nan,0,0
21,0.932669131,2.74036027,3.8576752,1.62304534,0,2.27509721,nan,0,0
22,0.944301766,4.06093607,4.128291,3.99358115,0,2.78375569,nan,0,0
23,0.947870312,3.03492563,5.49817534,0.571675926,0,3.29259122,nan,0,0
24,0.949575872,0.924471565,1.22698152,0.621961613,0,3.80153271,nan,0,0
25,0.940598619,4.31071461,6.19885403,2.42257518,0,4.31054263,nan,0,0
