frame,rotation_correction_deg,translation_correction_cm
74,0.7718944082952298,1.0760867683208541
75,1.8111582911524553,2.506459333459339
76,0.9150772318425018,1.1521412264816078
77,1.334178922087863,0.5353578812592763
78,2.0391774593150465,1.8539928466584934
79,2.2203488302314707,4.121806034374122
80,3.516737249710721,5.652177264515204
81,1.7675464994525976,3.657448754759765
82,1.1050759925048876,0.47908055276310757
83,0.46853663084304054,2.1907802287308002
84,2.5068536893778632,3.475720232234017
85,2.25512050222565,3.182631207243646
86,1.2703320645899565,3.142851324060071
87,0.9520719612144668,3.827500234629169
88,1.5191939379797041,2.133347765771629
89,0.5089320325519462,2.852567452167303
90,1.28761056800991,3.2458292894834253
91,1.065744776802767,1.3768672817380658
92,1.822412658587373,1.6174365672111626
93,1.0708973606500676,2.3391193293553085
94,0.8425574757081431,0.9687722443576865
