frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
74,0,forward,robust,True,4.9292924941801814,2.185301893956732,2.3412594989264472,1.0,1.6087844669087277,50,maximum_iterations,10000,8000
75,1,forward,robust,False,3.3468587168817265,1.2282562025262451,2.542376964915194,0.9863,1.5744159115779353,39,converged,9863,7891
76,2,forward,robust,False,2.2613349375768457,1.7052039117591313,2.209521003225332,0.9973,1.4631811416169922,50,maximum_iterations,9973,7979
77,3,forward,robust,False,1.9897056699393014,0.8523759415927142,2.3788896197193194,0.9867,1.4947360569636243,47,converged,9867,7894
78,4,forward,robust,False,0.8709816028425995,4.1155440754074375,2.2443904752999324,0.9926,1.393969301738856,50,maximum_iterations,9926,7941
79,5,forward,robust,False,5.410949878157307,2.2440145795567363,2.482955744359106,1.0,1.7126559867016933,50,maximum_iterations,10000,8000
80,6,forward,robust,False,9.693273228082498,12.545767392619473,2.387802136258271,1.0,1.7939409260097485,50,maximum_iterations,10000,8000
81,7,forward,robust,False,4.78979091971051,5.712964812289662,2.2541640434127905,0.9994,1.5758556776278132,50,maximum_iterations,9994,7996
82,8,forward,robust,False,1.6421637165633924,2.1151944866972157,2.063687454585186,1.0,1.4804314650734527,50,maximum_iterations,10000,8000
83,9,forward,robust,False,2.1778141711208474,1.5106750994307305,1.8859707525978426,1.0,1.26824710859048,43,converged,10000,8000
84,10,forward,robust,False,2.013383934060901,4.954255858052461,2.246577644690484,0.9997,1.4648408082374238,50,maximum_iterations,9997,7998
85,11,forward,robust,False,5.576218987872454,5.808945702223214,2.1118381935814226,1.0,1.553186076502883,50,maximum_iterations,10000,8000
86,12,forward,robust,False,2.8710704616482174,3.3316173979210753,2.1515218284744018,0.996,1.373482046256631,50,maximum_iterations,9960,7968
87,13,forward,robust,False,2.851691892405941,4.743384764060403,1.954877326548791,0.9985,1.3952779227013736,50,maximum_iterations,9985,7988
88,14,forward,robust,False,4.445410120255093,9.686852560713035,2.000315178813216,1.0,1.339986112289732,50,maximum_iterations,10000,8000
89,15,forward,robust,False,1.7116485093861489,4.710669044549076,1.9921338286985815,0.9987,1.258914442657545,50,maximum_iterations,9987,7990
90,16,forward,robust,False,2.9527929792705505,10.102813803526118,1.7125496130681688,0.9991,1.0808174912693145,50,maximum_iterations,9991,7993
91,17,forward,robust,False,0.8173520249895876,1.3319317814424316,1.9966073880701003,0.9996,1.3412579256271653,50,maximum_iterations,9996,7997
92,18,forward,robust,False,2.2043714434630988,2.969963311937989,1.8868886869724093,1.0,1.3810827475985377,50,maximum_iterations,10000,8000
93,19,forward,robust,False,6.290139254963022,5.679603730987262,1.6956357361215597,1.0,1.1149520309809904,49,converged,10000,8000
94,20,forward,robust,False,1.3451825769153916,1.583958880393166,1.8221768030735268,1.0,1.1495331816796117,50,maximum_iterations,10000,8000
