frame,rotation_correction_deg,translation_correction_cm
9,47.29505415711389,1.4682535843547426
10,80.88187777960155,1.4667346149311253
11,1.0191096578048227,4.870237174053537
12,30.334944284950172,5.817691864573947
13,22.078701092652544,3.764939730456715
14,55.264231224178715,3.584754319105924
15,18.363586831157633,4.509398982295453
16,82.55130980542376,3.75753676532996
17,24.730467135249448,2.79710010595257
18,4.420345278483785,2.2602812735133764
19,6.325171906411146,1.286854434297622
20,15.64484639851935,0.37974455655480427
21,112.79946538234334,1.9140609727965232
22,44.66174171644218,1.890172915066306
23,21.52553609966608,0.9051530994440335
24,4.966598608750272,0.9205722648647382
25,39.80130896005013,0.5610450793525819
26,30.658926049174287,0.6504866130846152
27,56.495170653552336,0.8215299666274942
28,80.05827131114168,0.8999979455554742
29,18.686267375074603,0.36070166791149094
