frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.8549589,2.15290218,2.17386778,2.13193659,nan,nan,nan,0,0
75,0.846481876,2.26352743,2.3570692,2.16998565,1.22550777,1.1974645,nan,0,0
76,0.788572081,1.93046785,1.96694161,1.89399409,4.38017856,4.59276077,nan,0,0
77,0.794301084,1.97604666,2.10747288,1.84462044,2.44726646,1.68142047,nan,0,0
78,0.808728019,1.88599601,1.95305302,1.81893899,0.684816164,4.51420283,nan,0,0
79,0.825201132,2.42948112,2.40297773,2.45598451,5.35681432,1.17316777,nan,0,0
80,0.886426197,2.1861622,2.10642834,2.26589606,5.50276169,12.4551804,nan,0,0
81,0.838653614,2.01579606,1.98610817,2.04548394,4.87962155,9.83629885,nan,0,0
82,0.811114559,1.69195202,1.74172438,1.64217967,0.989060529,0.538724207,nan,0,0
83,0.821558063,1.51237167,1.53519877,1.48954458,2.43016428,1.50827852,nan,0,0
84,0.771562696,1.89212304,2.0039415,1.78030458,3.77020632,4.02600994,nan,0,0
85,0.827998074,1.92971049,1.926817,1.93260398,6.59956514,3.90516549,nan,0,0
86,0.795837093,1.72055635,1.83851243,1.60260027,3.26799477,2.90014733,nan,0,0
87,0.801809384,1.74711376,1.7722803,1.72194722,2.2923587,4.17551768,nan,0,0
88,0.751252234,1.84586287,1.89322638,1.79849936,3.7719993,9.24165615,nan,0,0
89,0.700260668,1.74896598,1.80558301,1.69234896,1.75921298,4.78269706,nan,0,0
90,0.762374845,1.58986371,1.60702448,1.57270294,1.85751766,10.4845642,nan,0,0
91,0.759495403,1.84625946,1.81043313,1.88208579,4.18758652,2.11255516,nan,0,0
92,0.699087829,1.81164171,1.76635577,1.85692765,2.03580367,2.93531363,nan,0,0
93,0.781197403,1.59292555,1.48992505,1.69592604,2.76558433,5.78498782,nan,0,0
94,0.786196449,1.63389949,1.64019389,1.62760508,2.7407456,1.78880782,nan,0,0
