frame,rotation_correction_deg,translation_correction_cm
320,0.0,3.042474558780857
321,0.0,1.9935218260840781
322,0.0,2.7008326112620518
323,0.0,1.547753819298884
324,0.0,0.7619845531308995
325,0.0,1.4344481286948885
326,0.0,3.2041767827627576
327,0.0,0.7951781702712244
328,0.0,2.987566758467474
329,0.0,0.20773062121733787
330,0.0,1.6942121572873619
331,0.0,1.3690343790803603
332,0.0,0.6513173450764209
333,0.0,2.3555743656608565
334,0.0,2.912187090688827
335,0.0,1.1033375157629188
336,0.0,1.167807781509502
337,0.0,0.5183069617840067
338,0.0,1.2591331556394407
339,0.0,1.6556623690689678
340,0.0,0.7441860232117246
