frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
320,0.858572812,2.10652482,2.3123078,1.90074184,nan,nan,nan,0,0
321,0.838261148,2.04987206,2.19383296,1.90591116,0,2.82344569,nan,0,0
322,0.846649059,2.38481652,2.56248739,2.20714566,0,2.77626135,nan,0,0
323,0.826413861,2.60798729,2.68758043,2.52839414,0,2.72961009,nan,0,0
324,0.816339869,2.4305124,2.81769886,2.04332594,0,2.68351971,nan,0,0
325,0.779642235,2.94819976,3.09081233,2.80558718,0,2.6380196,nan,0,0
326,0.789593127,3.09884299,3.68173728,2.51594871,0,2.59314084,nan,0,0
327,0.836328738,2.04083197,2.13026637,1.95139756,0,2.54891625,nan,0,0
328,0.831104856,3.65109397,4.830767,2.47142095,0,2.68997711,nan,0,0
329,0.838703903,3.26313612,4.69750422,1.82876801,0,2.58113727,nan,0,0
330,0.791474851,2.90341486,3.15370876,2.65312097,0,2.3515804,nan,0,0
331,0.792699725,2.72775455,2.96632684,2.48918226,0,2.08181141,nan,0,0
332,0.840913276,2.0224046,2.18594534,1.85886386,0,2.2605368,nan,0,0
333,0.872430355,2.43353227,2.75432866,2.11273588,0,2.04812955,nan,0,0
334,0.850709555,1.75637526,1.89778824,1.61496228,0,2.33695667,nan,0,0
335,0.83095952,1.93390516,1.96680816,1.90100216,0,2.38016664,nan,0,0
336,0.821636877,1.80054549,1.93799068,1.66310029,0,2.43124803,nan,0,0
337,0.818783069,2.46795273,2.67824068,2.25766478,0,2.4897164,nan,0,0
338,0.81559335,2.30576879,2.57584466,2.03569292,0,2.55506467,nan,0,0
339,0.839092005,2.62087411,2.90899076,2.33275747,0,2.62677943,nan,0,0
340,0.83798655,2.60171259,2.95974322,2.24368196,0,2.70435424,nan,0,0
