frame,rotation_correction_deg,translation_correction_cm
87,1.2065840946752968,1.315846823284078
88,1.1145923916265852,1.849671073183412
89,2.156371952105276,2.603009570079884
90,3.2572670306558873,2.9433389502870004
91,3.384471265304705,2.890924715604541
92,2.747256091540046,2.0810137432117704
93,1.2855369922058213,0.5639534353160592
94,3.1833260387962508,1.7698063740108343
95,3.1180662151578784,1.7255409306871066
96,1.2535998551124599,0.9939467564154909
97,0.48917748701275954,0.4503870611489855
98,0.9895667261467319,0.6604396988867209
99,1.9173093869099167,0.8556409915141793
100,3.0475951191190416,1.1471500287779015
101,1.3203632580209135,0.9755876938656682
102,1.1430026200660601,0.8052896924932795
103,2.0383600431833035,0.886289055865733
104,1.0166875573033973,0.2886577219965294
105,0.9367164502067314,0.9512383752786892
106,1.4170316077679541,1.8870706170747444
107,3.3620541145798124,3.32011651062577
108,3.532284829791475,3.784042159792827
109,2.332232656658854,1.9992462099827961
110,2.0028949681246186,0.6520477317435694
111,1.7144208235141891,1.4313406914548652
112,0.5334112416451484,1.1570203059034008
113,1.2682852124923372,0.8985749506877759
114,0.5411857416723663,0.5750980501335016
115,1.8530396208278948,0.7936301864039078
116,2.0625763480277133,0.666290169697766
117,0.3675714485076019,0.525234850206621
118,1.0914396703702973,1.2086810803246326
119,1.2788177090192034,1.817291264804036
120,1.4293286039008117,2.7833979326157476
121,2.6568128124815606,3.0829799723143965
122,1.4071422051649114,2.4412623536241913
123,0.6495771218870785,1.7463523175256357
124,1.1166835564760453,1.066628445164859
125,0.7609891233614621,0.49134659158047667
126,0.8068804825562766,0.12265609817745475
127,0.8323552044086237,0.29499745918341336
128,0.4522561907509808,0.6025339066833959
129,0.5272928172335709,1.1219642951585178
130,1.253734148194551,1.2112592938703572
131,1.5482273315778352,0.8433490255681161
132,0.5759141895353155,0.36314702378156866
133,1.1983289041530634,0.6351953798473889
134,0.9654766529887578,0.3523145091588202
135,0.7328985287045986,0.17251736320808478
136,1.4207293612417264,0.27059843452104193
137,0.4394676256328663,0.4323102541177635
138,1.2962166245240125,0.8436883994370491
139,0.5345339729668517,0.5545434002562029
140,0.7847915624453453,0.7765203167372008
141,0.7804797626020282,0.9358924572068207
142,1.6016754765552452,0.8568163863047552
143,1.3673735655906822,1.10947758899831
144,1.553225432981605,1.3731041523234806
145,0.21420462997665804,1.5190799547713583
146,0.8529968899351124,1.3614251080364923
147,0.5254145045069203,0.7469882206183626
148,0.7423614241956471,0.7629796036986854
149,0.5681792688335991,1.3249069737213317
150,1.188011926041365,0.9266331118453508
151,0.4860363369991763,0.6619161462566524
152,1.2906775061186224,0.9025461164442756
153,1.5040775024118596,0.7015095695934712
154,1.5515432904902475,0.9031530919219538
155,1.4827416712360284,0.7656680180592034
156,0.196416029110744,0.20263076730531304
157,0.8338575545768402,0.5821570839163247
158,1.53120958168456,0.9479613117860407
159,1.4482853243357312,0.928945084742349
160,1.0673947422480727,0.38774324996505105
161,1.3278964123646888,0.4657712750302677
162,1.3781339052024477,0.9758057801033901
163,0.7583770303731925,0.6901999984780866
164,0.6566063774446013,0.3622135150723098
165,0.29968061069131763,0.4458454035274552
166,0.8010956072504339,0.5308407812825827
167,1.2322852854967812,0.8395137834374483
168,1.0242990017528983,1.0111234185081197
169,3.6011562602764866,1.7700821360603132
170,3.0834151361044944,1.5102860600844035
171,0.8750118669269922,0.3224966221404243
172,0.9945982270433643,0.7744535731751615
173,0.315435599896532,1.1168310107508748
174,1.04469931187965,0.9474706370427605
175,1.7118684626462362,0.7552703928601907
176,1.8813861514900267,1.0819459724853189
177,1.2441850620017134,0.9761275466735572
178,0.774315506359924,0.7476463794427407
179,2.427372703936268,1.189714399723127
180,1.0981781066905254,0.5336967518553889
