frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
0,0.777205768,1.54777042,1.65567931,1.43986153,nan,nan,nan,0,0
1,0.82372495,1.95327678,2.32165285,1.58490071,1.46055983,0.785356955,nan,0,0
2,0.811145223,1.80862476,2.03275699,1.58449253,1.51595573,0.563819839,nan,0,0
3,0.81920991,1.78326617,1.99821511,1.56831723,1.48637001,0.834936328,nan,0,0
4,0.81645975,1.49282351,1.66554986,1.32009716,0.79081788,0.439407978,nan,0,0
5,0.788966907,1.74583884,1.9628681,1.52880958,0.359732223,2.05943173,nan,0,0
6,0.760616872,2.16433359,2.40288436,1.92578282,0.392143416,1.02701562,nan,0,0
7,0.727369962,1.90923304,2.12691147,1.69155462,1.02116131,1.21604833,nan,0,0
8,0.72146705,1.49848776,1.64405627,1.35291924,0.625718982,0.6878239,nan,0,0
9,0.705193915,1.65225633,1.7593986,1.54511407,0.854671632,2.38101664,nan,0,0
10,0.67482413,1.67887931,1.79866626,1.55909235,1.11078594,2.5284828,nan,0,0
11,0.70620641,2.45223027,2.60041414,2.3040464,1.83851891,3.07834956,nan,0,0
12,0.753978937,3.17843168,3.46864891,2.88821445,3.02983106,2.484891,nan,0,0
13,0.764747992,1.98460377,2.18946358,1.77974395,0.994783688,3.08718211,nan,0,0
14,0.712314754,2.17638687,2.41094875,1.941825,1.40660356,4.1927286,nan,0,0
15,0.677237208,2.29224368,2.56177002,2.02271735,3.03361953,1.94271339,nan,0,0
16,0.675063511,1.72319572,1.86376211,1.58262934,0.647746364,2.07787631,nan,0,0
17,0.674311684,1.44227639,1.62568077,1.25887202,0.568297844,2.57994511,nan,0,0
18,0.682248677,1.67821453,1.87756147,1.47886758,1.33767516,0.994988985,nan,0,0
19,0.686857504,1.48723005,1.67670061,1.2977595,0.657888919,1.00273758,nan,0,0
20,0.684232737,1.40634696,1.54270272,1.26999121,0.984023272,0.179917236,nan,0,0
21,0.689671867,1.50067828,1.68465558,1.31670098,1.50551139,1.2143703,nan,0,0
22,0.695604129,1.65962551,1.86936973,1.4498813,1.38057294,2.20198433,nan,0,0
23,0.683994564,1.60128694,1.85790856,1.34466533,0.870106918,1.56374992,nan,0,0
24,0.677697226,1.62652855,1.82281353,1.43024356,0.889736794,0.909435631,nan,0,0
25,0.66844129,1.52664575,1.69705566,1.35623584,0.905815132,0.30194953,nan,0,0
26,0.670159626,1.57118991,1.73148532,1.4108945,0.63544897,0.611292799,nan,0,0
27,0.681033299,1.69270969,2.01610577,1.36931361,0.941769776,1.4615574,nan,0,0
28,0.682211859,1.80451837,2.17797947,1.43105727,0.996995772,1.57263723,nan,0,0
29,0.692333492,2.18810322,2.66471189,1.71149455,0.861336337,1.01188537,nan,0,0
30,0.702726251,1.97972255,2.24842309,1.71102201,0.906913765,0.944990471,nan,0,0
31,0.7039239,1.90571203,2.29822362,1.51320044,0.878852228,0.695431749,nan,0,0
32,0.711417346,1.8800802,2.39789643,1.36226397,1.15830619,2.48386186,nan,0,0
33,0.712439046,1.97130462,2.55207357,1.39053568,1.53582372,1.55846102,nan,0,0
34,0.695753095,1.9443372,2.59746302,1.29121138,1.64143212,1.12673935,nan,0,0
35,0.680637379,2.07190946,2.73462643,1.4091925,1.37418005,1.62533458,nan,0,0
36,0.689472647,1.99829483,2.59313398,1.40345568,0.700307442,1.48806464,nan,0,0
37,0.68781954,1.96475564,2.54269597,1.38681531,0.359703517,1.74082332,nan,0,0
38,0.687733596,2.16671001,2.84068861,1.4927314,0.381880743,1.93456223,nan,0,0
39,0.690318735,1.98535726,2.56998044,1.40073408,0.488661072,1.69062911,nan,0,0
40,0.681561592,2.24324516,3.03866518,1.44782514,0.562831428,1.1065251,nan,0,0
41,0.690096827,2.27902962,3.09337153,1.46468771,0.448941911,1.06943349,nan,0,0
42,0.690863894,2.25887376,3.10689607,1.41085145,0.452547326,1.46195982,nan,0,0
43,0.663192997,2.30220888,3.16116778,1.44324997,0.844662391,2.14545964,nan,0,0
44,0.663671374,2.68724842,3.82226864,1.55222819,0.835171335,1.48650827,nan,0,0
45,0.708086785,2.58875159,3.61946878,1.55803441,0.875341411,2.70147118,nan,0,0
46,0.746369878,2.51686611,3.51175782,1.5219744,1.04915096,2.34355473,nan,0,0
47,0.749410642,2.33448918,3.22830225,1.44067612,0.457366215,1.41675744,nan,0,0
48,0.738043814,2.3221337,3.18449189,1.4597755,0.363679469,1.47741342,nan,0,0
49,0.720996023,2.55671,3.56570261,1.54771738,0.69173069,1.07873858,nan,0,0
50,0.698563266,2.47236377,3.40413373,1.54059381,0.509635829,1.60394199,nan,0,0
51,0.707889481,2.41175994,3.31027877,1.51324112,1.08130471,1.49196089,nan,0,0
52,0.761666574,2.29741858,3.16598099,1.42885616,1.6506705,2.64749075,nan,0,0
53,0.793910158,2.54759266,3.49854298,1.59664234,1.41066425,2.85013647,nan,0,0
54,0.7686348,2.28238126,3.14697408,1.41778844,1.38563903,1.7002285,nan,0,0
55,0.727475282,2.34386956,3.16223407,1.52550506,1.17400135,2.29804549,nan,0,0
56,0.719766796,2.42077745,3.28547004,1.55608486,0.843983515,0.825730734,nan,0,0
57,0.725270788,2.68562937,3.58858141,1.78267734,0.48598117,1.16392836,nan,0,0
58,0.714579788,2.33848317,3.23048992,1.44647641,1.15625604,1.1820423,nan,0,0
59,0.716664392,2.2294,3.01724071,1.44155928,1.43533924,0.785492091,nan,0,0
60,0.74591749,2.02608005,2.70226264,1.34989745,1.75948334,1.26426009,nan,0,0
61,0.744136178,2.06657843,2.73288553,1.40027133,1.05889069,2.20568741,nan,0,0
62,0.755787068,2.48179002,3.54648158,1.41709846,0.80493239,1.39905653,nan,0,0
63,0.736278657,2.50651087,3.55394731,1.45907444,0.545144549,1.16987437,nan,0,0
64,0.733159473,2.57739632,3.72537022,1.42942242,0.913062679,1.4208007,nan,0,0
65,0.701119191,2.50922963,3.47468556,1.5437737,0.922850317,0.958308372,nan,0,0
66,0.667701389,2.27337704,3.20378023,1.34297384,0.717319099,2.27791777,nan,0,0
67,0.647357518,2.7291414,3.9265911,1.5316917,0.636292541,1.59131978,nan,0,0
68,0.649578346,2.3976392,3.29711077,1.49816763,1.32422927,1.79422525,nan,0,0
