frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
0,0.826772179,1.76121689,1.7589421,1.76349168,nan,nan,nan,0,0
1,0.805922447,1.95996642,2.03891027,1.88102257,0.576802627,1.77293417,nan,0,0
2,0.794959282,2.05971466,2.28342881,1.83600052,0.727556036,1.03456109,nan,0,0
3,0.794133798,2.27457739,2.48134615,2.06780863,0.556459716,1.79816207,nan,0,0
4,0.799773463,2.59368557,2.89638484,2.29098631,0.386787846,0.504960791,nan,0,0
5,0.818370166,2.33046663,2.6219596,2.03897367,0.847782543,1.06893268,nan,0,0
6,0.826269367,1.81338973,1.961609,1.66517046,0.591086517,1.08116927,nan,0,0
7,0.816562603,2.56311,2.7923972,2.3338228,0.199155702,0.461382419,nan,0,0
8,0.805356617,2.42802141,2.49732494,2.35871788,1.19486666,1.40018056,nan,0,0
9,0.804862024,2.59858642,2.79053525,2.40663758,0.998410185,0.778792859,nan,0,0
10,0.814557832,2.11984134,2.32597893,1.91370375,0.491722538,0.934989159,nan,0,0
11,0.816391941,2.13088747,2.33692547,1.92484947,0.902255295,1.91665126,nan,0,0
12,0.825320833,1.99112053,2.22058954,1.76165152,1.22812584,1.30716531,nan,0,0
13,0.838306031,1.89839053,2.09069006,1.706091,1.04661123,0.547061281,nan,0,0
14,0.840045952,1.78567282,1.83216973,1.73917591,0.745485953,1.00486793,nan,0,0
15,0.83276726,1.91212768,2.04755857,1.7766968,0.684304113,0.687682312,nan,0,0
16,0.838458927,1.72297271,1.89513403,1.5508114,0.734876039,1.00883763,nan,0,0
17,0.835982586,1.82535856,2.07098742,1.57972969,0.345786893,0.381100222,nan,0,0
18,0.825261956,1.74895651,1.87263207,1.62528095,0.413252184,0.768313728,nan,0,0
19,0.839214493,1.83286007,2.0066924,1.65902775,0.503973191,1.12584627,nan,0,0
20,0.84060869,1.72269221,1.91151225,1.53387216,0.994900374,1.02103264,nan,0,0
21,0.842874668,1.80794796,1.98068804,1.63520789,0.942444499,0.609839822,nan,0,0
22,0.832777513,2.23663179,2.41254244,2.06072114,0.447040492,0.37894978,nan,0,0
23,0.825041153,1.79122223,1.93124133,1.65120313,1.09729897,0.451519304,nan,0,0
24,0.837744417,1.93969363,2.05283029,1.82655697,0.675453357,1.01317836,nan,0,0
25,0.815053115,1.9253064,2.0539957,1.79661711,0.592682226,1.00211244,nan,0,0
