frame,rotation_correction_deg,translation_correction_cm
0,0.6026000357944833,0.5936403160492487
1,1.0281008571635313,1.012563452736164
2,1.1460096056650442,1.0190923444146822
3,0.7298919926409381,2.208929153657777
4,1.0195807216064294,2.9317266071708517
5,0.29558724350604093,2.2956259727655466
6,1.2680834456245276,0.7520774621349997
7,3.0754228812735276,1.0993311640854275
8,1.0034222113702955,2.506596439605923
9,1.267563263088055,2.915538340606906
10,1.7059909218653269,2.1941723989073685
11,0.25967964545462635,1.464962992622566
12,0.698879640985485,1.5849665345112198
13,1.0494349020348483,1.5594998266128572
14,1.9522101119024518,0.8512024302697627
15,0.3406566698882199,0.8839870913518285
16,1.4845951377172688,1.1749530797580363
17,1.4108074386995308,0.7124276216710301
18,2.416374010505183,0.28210864962279225
19,1.3673987421403906,0.3036147064140881
20,2.0512877624990686,0.9500352156091513
21,1.3430200370489116,1.4813849546374487
22,3.7558066483833095,1.4138972992142174
23,1.9384098960028902,0.8886826535123299
24,2.27429094414701,1.0354685480587107
25,0.5148480755866025,1.6394919766906233
26,3.2159098794908316,2.1393619928547727
27,1.5189201652414392,2.316040134417235
28,1.1158238859155862,1.8094255454608177
29,2.664668829489538,0.8202375191769562
30,2.423397969080629,0.42608910268414657
31,2.9653607298853624,1.645972765608382
32,1.821244929302751,3.1965886325919244
33,1.5526907941894763,3.868159318166596
34,1.9974634250225884,2.5664866701933837
35,1.7631420530708688,0.398752748603825
36,0.5591407814739893,1.7137726831025109
37,1.0793285708853542,1.8883688824824278
38,1.3222016186602779,1.948111889428165
39,1.8909600502534498,2.919726092735218
40,0.9291120936647237,3.1462979979788246
41,1.0222340823549285,1.9665281016077345
42,0.6298457070019274,1.1867169917747051
43,2.7329251095107336,2.025442568576129
44,2.439568308694245,2.313220603572383
45,0.8932406807829874,1.1280279917460796
46,0.5044890560726762,1.0696678284216954
47,2.5242973974579286,1.668800504071202
48,1.7358934668166741,1.732019761174426
49,2.963292455155776,1.128998104600433
50,1.7754330119748125,2.507720226653767
51,0.8487299805599843,1.5480199166057793
52,1.7673128088314263,1.1449871851762912
53,1.6681899326796545,1.7302168567945964
54,1.5397599914647169,1.120266609902834
55,2.654665406873943,3.4394895784826693
56,1.3669644149685103,2.015558133325125
57,3.341759844552777,1.228085512162674
58,0.3808946029839699,0.8867592023233919
59,1.0019736559670753,0.876386212232759
60,2.13956426821824,0.6114876426675604
61,1.7875265828792368,0.5402659259185959
62,1.853088245726216,1.3522665299855468
63,2.678171967223192,0.7419360294694546
64,1.9533240807719003,1.5758382932787383
65,1.5053771781660374,1.7544346247032838
66,1.1888008993572412,0.964815186255762
67,1.543930829080122,1.0082477477873042
68,1.8292701533671318,2.1213478196172137
69,2.226020756093916,2.106476443816036
70,1.605548159495837,1.4996202029519703
71,1.3623657233743676,0.5192596702930229
72,1.6192287479944532,0.4875982144559001
73,0.9800577604905572,0.4849684856188541
74,1.1995282807626098,0.52480384680405
75,0.8893284682378497,0.20356359926037815
76,0.7801485866417764,0.23037239576617746
77,0.6200363363382164,1.1856556775937104
78,2.1189360213802813,2.6728269893217242
79,3.137993557602955,4.581532033611019
80,4.178457620980174,4.6750097336327
81,1.6283686364737364,2.0425144365015635
82,0.8032618660880024,0.5916538038073572
83,0.254098534443049,1.9849911869277426
84,1.962837057937719,2.9986839004640586
85,2.337273713785942,3.053896128619811
86,1.4722556239268958,3.1941063066727606
87,2.505013781255159,3.3705642713037984
88,0.5604392094738714,0.976998302128527
89,0.31526579867656795,3.1111429096078833
90,1.594880665900865,3.4864851394463012
91,0.27127889336877364,1.5365581379498834
92,2.990733902336301,1.3739982230574104
93,2.036083259911379,0.8444305364755152
94,2.5769870517207387,2.9332584296467603
95,2.8084662697100886,4.346337742358104
96,1.311989931222969,2.5002054145229975
97,1.2929849892242447,2.998931322878995
98,1.3615710145709514,6.259006459325017
99,3.3216623455870593,5.154272216491297
100,2.877915061583267,1.778153878456763
101,1.9295278859910203,2.0513245659901913
