frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.862972641,2.13435538,2.09819392,2.17051684,nan,nan,nan,0,0
75,0.828225959,2.27375423,2.32591734,2.22159113,1.72845316,1.3998845,nan,0,0
76,0.79278151,1.89522759,1.90716235,1.88329283,3.11355886,4.63267035,nan,0,0
77,0.791652093,1.95465289,2.07239134,1.83691445,3.02680464,1.49782065,nan,0,0
78,0.80725718,1.86432974,1.91420178,1.8144577,0.848934513,4.46204269,nan,0,0
79,0.812118732,2.38156012,2.33080944,2.43231079,5.31874954,1.61997708,nan,0,0
80,0.872725326,2.16179181,2.06662512,2.25695849,8.03486898,12.2167283,nan,0,0
81,0.83970682,2.02059058,1.99026605,2.05091511,6.60792209,9.38403663,nan,0,0
82,0.80551629,1.69030583,1.73450108,1.64611057,1.2512313,0.516530556,nan,0,0
83,0.811653575,1.51664114,1.52184531,1.51143696,1.93036439,1.53807825,nan,0,0
84,0.766236339,1.8522068,1.96482101,1.73959258,3.43544604,5.04896497,nan,0,0
85,0.816843251,1.91635523,1.89662433,1.93608613,6.57909554,4.50827769,nan,0,0
86,0.777241894,1.73761039,1.83142889,1.6437919,4.10727353,2.75398779,nan,0,0
87,0.79603425,1.73097288,1.73486887,1.72707689,3.59656707,4.03037677,nan,0,0
88,0.733908603,1.81292676,1.81952073,1.80633279,2.28518763,9.29938399,nan,0,0
89,0.70046855,1.72075549,1.77276459,1.6687464,2.07190331,4.7363673,nan,0,0
90,0.774249048,1.4992413,1.50387236,1.49461025,1.53049431,9.59916432,nan,0,0
91,0.743120764,1.83469526,1.77099039,1.89840012,3.20585134,1.75797233,nan,0,0
92,0.688681205,1.78272247,1.71274124,1.85270371,2.58902387,2.32658957,nan,0,0
93,0.780369342,1.55659259,1.44833088,1.6648543,3.29299769,6.36284169,nan,0,0
94,0.784007207,1.57800999,1.54951203,1.60650795,1.55088108,1.29720956,nan,0,0
