frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
320,0,forward,robust,True,0.0,1.1553148018275325,1.9822848172565417,1.0,1.7891272318752063,25,converged,10000,8000
321,1,forward,robust,False,0.0,3.9209836334586314,2.1415770669386722,0.9992,1.8805849144931182,50,maximum_iterations,9992,7994
322,2,forward,robust,False,0.0,2.865679639371247,2.468138022150823,0.999,2.2163784014252697,50,maximum_iterations,9990,7992
323,3,forward,robust,False,0.0,2.4537200546609887,2.6868464977115902,0.9997,2.4104057555965777,30,converged,9997,7998
324,4,forward,robust,False,0.0,5.543794065338706,2.831647101215472,0.9937,2.0388391399522736,50,maximum_iterations,9937,7950
325,5,forward,robust,False,0.0,2.1276367293091942,3.1482498831157555,0.9988,2.715127468182434,30,converged,9988,7991
326,6,forward,robust,False,0.0,7.316638950376367,2.9063552569240416,0.9983,2.292562400278069,32,converged,9983,7987
327,7,forward,robust,False,0.0,3.4672472344571332,2.1729977010567043,0.999,1.8226264486972277,35,converged,9990,7992
328,8,forward,robust,False,0.0,4.210032208222878,4.4721589259114385,0.9815,2.378098047247602,24,converged,9815,7852
329,9,forward,robust,False,0.0,3.6832160493890083,4.771380430348693,0.968,1.7642432843052027,39,converged,9680,7744
330,10,forward,robust,False,0.0,1.6595032940247385,3.136308173023408,0.9975,2.6373022998230122,32,converged,9975,7980
331,11,forward,robust,False,0.0,4.757324043194706,2.960525387294137,0.9999,2.517510611058948,39,converged,9999,8000
332,12,forward,robust,False,0.0,1.3928289287797668,2.134192652435892,0.9997,1.8608474334411869,26,converged,9997,7998
333,13,forward,robust,False,0.0,4.57470152895041,2.135543359842196,0.9997,1.8389690727677457,37,converged,9997,7998
334,14,forward,robust,False,0.0,4.398384184726015,1.6439872557745383,1.0,1.4676716864169033,25,converged,10000,8000
335,15,forward,robust,False,0.0,3.205390686069266,2.02800614478145,1.0,1.7893261841632626,30,converged,10000,8000
336,16,forward,robust,False,0.0,2.302733432060326,1.7613588495693717,1.0,1.5240572874672034,29,converged,9960,7968
337,17,forward,robust,False,0.0,2.2198943045951895,2.6981147773702343,0.9992,2.2706122836932545,34,converged,9992,7994
338,18,forward,robust,False,0.0,3.6052699862871087,2.590843704327251,0.9993,2.0462552635854148,22,converged,9993,7995
339,19,forward,robust,False,0.0,1.6467128236584694,2.8845166665237683,0.9988,2.423104228960448,23,converged,9988,7991
340,20,forward,robust,False,0.0,7.311497993071845,2.8820247028859636,0.9997,2.408465943179235,49,converged,9997,7998
