frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.79497506,2.54749256,2.4255624,2.66942271,nan,nan,nan,0,0
75,0.775239686,2.79442114,2.80687314,2.78196914,0.999812186,1.87910605,nan,0,0
76,0.7444473,2.46154488,2.45142363,2.47166614,3.76310664,4.23865044,nan,0,0
77,0.772924766,2.48348649,2.58481879,2.38215418,3.08601506,2.40097457,nan,0,0
78,0.751474765,2.37315753,2.37633179,2.36998327,0.645181783,4.81954641,nan,0,0
79,0.759049241,2.9779269,3.00960761,2.94624619,5.30465251,0.971571931,nan,0,0
80,0.825904268,2.5314377,2.41049101,2.65238439,5.015852,14.2935064,nan,0,0
81,0.775656569,2.88007477,3.03348951,2.72666003,4.3122761,11.3778165,nan,0,0
82,0.750634942,2.44893912,2.59485161,2.30302663,1.38624461,0.857951998,nan,0,0
83,0.756866868,2.31780428,2.38989099,2.24571758,1.5089663,1.61272624,nan,0,0
84,0.713157056,2.74367977,3.0807899,2.40656963,3.20311579,5.48496002,nan,0,0
85,0.740597583,2.61372869,2.68927917,2.53817822,5.34488832,5.11629484,nan,0,0
86,0.746629264,2.70335544,3.09584017,2.31087071,2.92471669,3.99225563,nan,0,0
87,0.717094703,2.53492799,2.61914614,2.45070984,1.42346391,4.43781706,nan,0,0
88,0.693074071,2.59419564,2.69494712,2.49344416,3.26907174,8.61161714,nan,0,0
89,0.644569237,2.55568327,2.76658163,2.3447849,0.914351518,4.5273114,nan,0,0
90,0.703318275,2.27843223,2.38232197,2.1745425,2.72405023,10.0345253,nan,0,0
91,0.688683725,2.53983455,2.62708008,2.45258901,1.32103775,1.56334199,nan,0,0
92,0.648118212,2.42620799,2.32579949,2.52661648,1.45102794,3.26587275,nan,0,0
93,0.733472351,2.16779735,2.09532133,2.24027337,3.80696293,5.57380059,nan,0,0
94,0.733114219,2.29957168,2.3961686,2.20297475,0.460069322,1.73781711,nan,0,0
