frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
29,0.775884009,5.32641889,5.85560672,4.79723105,nan,nan,nan,0,0
30,0.751060899,5.31513073,5.67822344,4.95203801,4.39498032,3.86910996,nan,0,0
31,0.769663452,5.26871929,5.61908919,4.9183494,3.98938069,2.00145168,nan,0,0
32,0.683667736,5.69388502,6.15914622,5.22862382,11.4053921,7.99966058,nan,0,0
33,0.775440977,5.36548559,5.84535575,4.88561542,14.2149956,9.17655184,nan,0,0
34,0.737505927,5.44272896,5.95548819,4.92996973,4.64447424,1.39423004,nan,0,0
35,0.745708612,5.32097262,5.8284703,4.81347493,1.93060033,6.99432335,nan,0,0
36,0.747699703,5.1960089,5.51487032,4.87714748,4.52746748,3.52326282,nan,0,0
37,0.732320237,5.20424216,5.57466775,4.83381657,2.05874454,1.95247563,nan,0,0
38,0.764545335,5.2018065,5.52484834,4.87876467,0.889392683,1.59634866,nan,0,0
39,0.729512715,5.33600208,5.77834323,4.89366092,6.09433449,2.54423717,nan,0,0
40,0.668884838,5.57653483,5.94969949,5.20337017,8.96211547,4.14849691,nan,0,0
41,0.718560806,5.60559707,6.06646489,5.14472925,11.1810341,0.91969448,nan,0,0
42,0.689398218,5.88365095,6.71825354,5.04904836,3.25926168,5.96844162,nan,0,0
43,0.677369145,5.82815493,6.59260332,5.06370654,3.65139318,2.14257238,nan,0,0
44,0.679008579,5.93484962,6.77340914,5.0962901,1.58859102,2.8986862,nan,0,0
45,0.697859749,5.75021766,6.44883867,5.05159665,5.94532302,4.03137888,nan,0,0
46,0.716254358,5.62083539,6.28902854,4.95264223,4.23791597,2.90919991,nan,0,0
47,0.778040255,5.32164019,5.79613765,4.84714272,7.08505297,4.13288486,nan,0,0
48,0.782765224,5.2909741,5.52407864,5.05786955,2.01016344,3.29281821,nan,0,0
49,0.743866609,5.38525657,5.81664747,4.95386566,4.87010636,2.00117184,nan,0,0
