frame,candidate,selection_chamfer_cm,normalized_data_cost,icp_fitness,icp_inlier_rmse_cm,selected_independently,selected_by_temporal_path
252,0,2.897475093070677,0.026219713859343484,0.9658,2.3986382250325837,False,False
252,1,2.1284045190753624,0.019260271676036222,1.0,2.214319278837498,False,True
252,2,5.925684873927413,0.05362246674236614,0.7718,4.331508304225222,False,False
252,3,2.128281726460366,0.019259160506094868,1.0,2.214210273059719,True,False
252,4,2.719476296790349,0.024608974385882915,0.9654,2.340581658670362,False,False
252,5,6.330032453305881,0.05728147242506418,0.8192,4.151998309786728,False,False
252,6,4.569347180710845,0.041348750810233044,0.8944,3.792051823826909,False,False
252,7,6.352355853467826,0.05748348043059065,0.8168,4.213561719510328,False,False
252,8,5.620808659865474,0.05086359329619188,0.8716,4.322651032997383,False,False
252,9,4.978943229061543,0.04505525072505773,0.9054,4.662645352109435,False,False
252,10,2.8673825530503967,0.02594740166914743,0.9684,2.4346361412897073,False,False
252,11,2.7228194522772364,0.024639227132649613,0.9654,2.340727461326021,False,False
252,12,5.8005424770254415,0.05249003325008555,0.8622,4.529330162199685,False,False
252,13,6.784280368436249,0.06139203419810754,0.7528,4.627620416082225,False,False
252,14,2.864513455429839,0.025921438747559093,0.967,2.410329642777782,False,False
252,15,2.894932668767549,0.026196707056663292,0.9658,2.3982137659877947,False,False
252,16,5.1479393796637325,0.04658452382311361,0.8828,4.044056786920255,False,False
252,17,5.847500560815325,0.0529149644335488,0.868,4.363511976567057,False,False
252,18,4.330381172053517,0.03918630931622718,0.9086,3.8398939574312116,False,False
252,19,6.026918876667271,0.05453854936582783,0.802,4.137042886368709,False,False
252,20,5.494128229606329,0.049717241894960955,0.8656,4.181069367469459,False,False
252,21,2.864362988407857,0.025920077147498728,0.968,2.4238836023006893,False,False
252,22,6.868922177872686,0.06215797142023168,0.7274,4.589142163772262,False,False
252,23,2.908513543594002,0.02631960255721849,0.9658,2.413849877748402,False,False
253,0,2.6267684577959853,0.023770046376885182,0.969,1.8700847774352067,False,False
253,1,1.698867642023019,0.015373324024516334,1.0,1.6899581375358737,True,True
253,2,4.958834017274567,0.04487327926298981,0.8956,4.586812664313763,False,False
253,3,1.7065085952081351,0.01544246822755211,1.0,1.6954705140932267,False,False
253,4,2.1953340543324664,0.019865927706480418,0.9656,1.7251273251026722,False,False
253,5,6.29552232826462,0.056969184804026136,0.935,4.7069780104407855,False,False
253,6,4.6974391228391195,0.04250787520730651,0.9056,3.6726311384481236,False,False
253,7,5.7613567243325905,0.05213543512931941,0.89,4.611186524296163,False,False
253,8,6.122801113427674,0.055406203006083045,0.9262,4.5424312276459125,False,False
253,9,4.961463241597136,0.0448970715328784,0.9024,3.8612910055054335,False,False
253,10,9.136046669717762,0.08267354223630062,0.6454,5.021838474313473,False,False
253,11,4.091896337131711,0.03702822204003398,0.968,4.014932997705356,False,False
253,12,10.307177348830255,0.09327129038318319,0.6658,5.4901990017435915,False,False
253,13,5.834923519840429,0.05280115278548748,0.904,4.156665703221366,False,False
253,14,11.527957228773758,0.10431832206049106,0.5332,4.976451295502582,False,False
253,15,2.6199164050901262,0.023708041060005524,0.9682,1.8499665131983811,False,False
253,16,5.253235248357994,0.04753736291889637,0.9028,3.9781644093200437,False,False
253,17,5.79641112403108,0.05245264797846642,0.9052,4.081199307850366,False,False
253,18,8.14354221566305,0.07369221126587294,0.6896,4.680801379270426,False,False
253,19,8.661652691723056,0.07838067552991769,0.6668,5.393859327490277,False,False
253,20,6.328045285813615,0.057263490229751295,0.9388,4.636776637445071,False,False
253,21,2.5959484756860336,0.02349115144729439,0.969,1.8534737775080956,False,False
253,22,7.188440769604855,0.06504934607535577,0.7556,4.591951642641514,False,False
253,23,6.653635950247527,0.06020981203840005,0.7928,4.523622095249035,False,False
254,0,2.630096618082826,0.023800163429697017,0.9692,1.9568014780642875,False,False
254,1,1.8080827368625096,0.01636162882225585,1.0,1.83850086532855,True,False
254,2,5.959998326477978,0.053932974642694115,0.8196,4.98442689287306,False,False
254,3,2.473708057177667,0.022384978419957315,0.9852,2.605505343962891,False,False
254,4,2.3304401760746356,0.021088524532660934,0.9658,1.8793241195921344,False,False
254,5,6.12414736478329,0.055418385449138866,0.9138,4.50281949337133,False,False
254,6,5.254155627966924,0.04754569158064943,0.9036,4.57333471768185,False,False
254,7,5.026219870243606,0.04548306458512818,0.9012,3.9232101784431395,False,False
254,8,6.163597371400533,0.05577537484577838,0.9182,4.5902000799322344,False,False
254,9,5.780615155142356,0.05230970773874394,0.8894,4.034261598244738,False,False
254,10,8.148810918619848,0.07373988859855045,0.742,5.211580197971979,False,False
254,11,2.33572009784114,0.021136303386135303,0.9658,1.8813358958519826,False,False
254,12,7.379025763515284,0.06677398005690983,0.8068,5.167649299994584,False,False
254,13,5.919123715509698,0.053563093774256866,0.8988,4.189015002652942,False,False
254,14,1.8168240074398163,0.016440729972720336,1.0,1.902720596213971,False,True
254,15,2.6268175016585573,0.023770490182613235,0.969,1.9526069755614799,False,False
254,16,5.35716477440118,0.048477837762288936,0.902,3.9620606120409505,False,False
254,17,5.806990048439334,0.052548378351295985,0.902,4.1690235343654365,False,False
254,18,4.303358517103584,0.038941777005250124,0.9234,3.6740904531064844,False,False
254,19,4.938570653627806,0.04468991285617703,0.9016,3.8389522959480495,False,False
254,20,6.261754654404069,0.05666361574203949,0.9386,4.706661329837603,False,False
254,21,2.602448615869856,0.023549972251681296,0.9694,1.9370040824340036,False,False
254,22,5.270139152304823,0.04769032903952037,0.9098,4.632576649128066,False,False
254,23,2.6096019955671808,0.023614704324526253,0.9684,1.9340828504127499,False,False
255,0,3.244835512763532,0.029363033652562487,0.9752,2.852616676313705,False,False
255,1,2.739886151663761,0.02479366641515053,0.9976,2.952573411522199,False,False
255,2,2.743250060201594,0.024824106959582447,0.9998,2.9877468105060685,False,False
255,3,2.756237135635959,0.024941629074810668,0.9928,2.8861429484617975,False,False
255,4,2.715563842753419,0.024573569965813363,0.9948,2.8902298280632137,True,False
255,5,6.559892793400558,0.05936151527316565,0.9378,5.0332834537816975,False,False
255,6,5.860093593021436,0.053028920788809754,0.8906,4.285527932880088,False,False
255,7,5.39310222048878,0.04880304143893344,0.8956,4.057447378900635,False,False
255,8,6.406813780414175,0.057976278889953096,0.922,4.794624477132975,False,False
255,9,6.780108060131278,0.06135427831535606,0.8386,5.141091716302784,False,False
255,10,2.7313691619672715,0.024716594818118002,0.998,2.9616299580806213,False,True
255,11,3.2343207965860334,0.029267884310245254,0.972,2.8345186606160593,False,False
