frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.867083269,2.14470621,2.10526304,2.18414937,nan,nan,nan,0,0
75,0.830970889,2.26696323,2.30747106,2.22645539,2.36138534,1.47960841,nan,0,0
76,0.800826572,1.92055467,1.90212741,1.93898193,2.48522279,2.10642882,nan,0,0
77,0.796197866,1.96104664,2.07585525,1.84623803,2.21589013,0.704595725,nan,0,0
78,0.810257581,1.90052775,1.96208125,1.83897425,1.69420011,3.27175457,nan,0,0
79,0.831093907,2.49475691,2.4209412,2.56857262,3.42186912,4.08445328,nan,0,0
80,0.867139959,2.61686282,2.35039755,2.88332808,6.97997007,4.99425018,nan,0,0
81,0.855377623,2.1312251,2.04562329,2.21682691,5.62930331,2.61928152,nan,0,0
82,0.821178096,1.69889194,1.74339898,1.6543849,0.752005196,2.03208715,nan,0,0
83,0.804665314,1.58665419,1.60782641,1.56548196,1.29865923,1.60618818,nan,0,0
84,0.786681194,1.94046082,2.05820581,1.82271583,3.21376884,1.74482174,nan,0,0
85,0.806704845,1.91962958,1.90815943,1.93109974,3.47986552,1.48763666,nan,0,0
86,0.786208824,1.81900071,1.91847234,1.71952908,2.11685861,1.21007509,nan,0,0
87,0.78422476,1.98742301,1.99236538,1.98248063,2.63210224,1.03787468,nan,0,0
88,0.740930356,1.95205301,1.96880524,1.93530077,2.36995428,5.29221477,nan,0,0
89,0.728049617,2.19381356,2.2436075,2.14401962,1.88535096,2.64807603,nan,0,0
90,0.751571268,1.79127718,1.77080053,1.81175384,3.5873712,3.57430259,nan,0,0
91,0.745010784,1.86548161,1.8009186,1.93004463,1.4330325,2.16630974,nan,0,0
92,0.736678861,1.85502229,1.82494228,1.8851023,1.46452788,2.17269044,nan,0,0
93,0.768283602,1.63260448,1.51226959,1.75293937,2.29559015,3.64088541,nan,0,0
94,0.786656055,1.5985727,1.57400736,1.62313805,2.20914614,2.43848361,nan,0,0
