frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
29,0.814817706,2.54589181,2.6236755,2.46810811,nan,nan,nan,0,0
30,0.816394201,2.41533748,2.43304625,2.3976287,1.13645235,1.28026432,nan,0,0
31,0.812633565,2.18282317,2.22377389,2.14187246,0.360472192,0.146193881,nan,0,0
32,0.819045949,2.26008223,2.29649756,2.2236669,1.85736775,2.56667197,nan,0,0
33,0.825782877,2.42710095,2.48341364,2.37078827,1.26525526,1.75380525,nan,0,0
34,0.812867561,2.76986848,2.91420983,2.62552713,1.95750315,0.68184425,nan,0,0
35,0.807489208,2.70386438,2.80938166,2.59834711,0.648351994,3.29783371,nan,0,0
36,0.82043095,2.46220628,2.52475906,2.3996535,1.26152063,0.299293555,nan,0,0
37,0.836797582,2.5996082,2.63905507,2.56016132,1.75969849,0.573654963,nan,0,0
38,0.856916275,2.26250818,2.25635342,2.26866294,1.09819768,0.874230466,nan,0,0
39,0.860981984,2.47366096,2.54271021,2.40461172,1.77532268,0.551796531,nan,0,0
40,0.864966197,2.17223815,2.19014903,2.15432727,0.674761626,1.14116321,nan,0,0
41,0.86090188,2.39178984,2.47368418,2.30989549,1.06844658,0.937632894,nan,0,0
42,0.83540553,2.78772773,2.91189033,2.66356512,0.787715253,3.9670451,nan,0,0
43,0.797707589,2.93961878,3.06168209,2.81755547,1.57016749,1.45212117,nan,0,0
44,0.820441001,2.95278509,3.04962649,2.85594369,0.705120332,1.38050589,nan,0,0
45,0.847951344,2.57747534,2.60983446,2.54511621,1.61699274,1.07147089,nan,0,0
46,0.842548173,2.5953539,2.69940227,2.49130553,0.530288862,0.591762324,nan,0,0
47,0.818924519,2.61813502,2.72198194,2.51428811,1.6907131,0.953469569,nan,0,0
48,0.827961012,2.10048379,2.16882482,2.03214277,1.18980786,2.30790742,nan,0,0
49,0.826264419,2.34301216,2.43255387,2.25347045,1.70049684,0.469846647,nan,0,0
