frame,rotation_correction_deg,translation_correction_cm
66,108.58371191227094,2.42488035309498
67,11.660588048832098,4.797872488212891
68,32.79922153654786,2.7675418701756063
69,133.762956534449,1.8024753464115921
70,25.77904327348301,2.403052668966847
71,12.123413060855704,1.068961052042849
72,17.21700666997368,2.6970299501424515
73,38.67679674134824,1.5641430227365711
74,3.8029250900038143,0.23577535198402544
75,17.972293891634997,4.9719407200477495
76,13.798559916960839,4.075875647560815
77,75.86054753209037,1.5395587905207826
78,17.250781454313557,5.7396303182573725
79,13.76233914549499,4.74390060434037
80,16.23260441719339,2.0880685090547804
81,87.137785472293,5.474191381225555
82,33.74631224284981,7.649261733521301
83,87.13150524781392,4.50670111269769
84,96.17863320193428,2.7922642620470044
85,22.27687840778707,2.851424184477124
86,65.0737975673058,1.827929285005464
