frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
5,0.881063658,4.99431689,8.89617474,1.09245903,nan,nan,nan,0,0
6,0.796607556,1.9052938,2.72655459,1.08403302,0.186502127,2.47218026,nan,0,0
7,0.724596953,1.4970509,1.84593738,1.14816442,0.132744084,0.918727839,nan,0,0
8,0.68867249,1.40122885,1.78431306,1.01814463,0.23105642,2.90942727,nan,0,0
9,0.875927388,2.7359292,4.52580132,0.946057082,0.163640051,5.25363022,nan,0,0
10,0.95296026,2.98508053,3.70587048,2.26429058,0.154033281,3.55358367,nan,0,0
11,0.931270358,3.21939998,4.56116618,1.87763377,0.228754273,4.47192968,nan,0,0
12,0.904207842,1.39039354,1.98431917,0.796467922,0.156296518,0.526646371,nan,0,0
13,0.778027578,2.95705715,5.10282364,0.811290655,0.181553197,1.34166725,nan,0,0
14,0.862139594,1.75173777,2.27461383,1.22886171,0.121837762,1.49525061,nan,0,0
15,0.886807557,1.36538766,1.46419996,1.26657536,0.17929257,4.57499286,nan,0,0
16,0.88482781,1.250132,1.62529936,0.874964638,0.137876874,0.966301661,nan,0,0
17,0.902274912,1.35531973,1.66165593,1.04898354,0.151904778,2.9704896,nan,0,0
18,0.920619397,0.704683174,0.882283387,0.527082961,0.199907414,1.03593385,nan,0,0
19,0.915843988,1.77137197,2.48872871,1.05401523,0.210080753,0.732594796,nan,0,0
20,0.922619048,2.38150644,3.33963641,1.42337647,0.109400267,2.48931946,nan,0,0
21,0.912658839,1.68850919,2.79052846,0.586489922,0.376349957,1.91739815,nan,0,0
22,0.92534413,1.46779671,1.49717519,1.43841823,0.319155651,0.238383776,nan,0,0
23,0.946946626,3.46142269,5.76931624,1.15352915,0.137843192,6.43953243,nan,0,0
24,0.949654956,1.04022072,1.34044939,0.739992049,0.236258443,6.27292659,nan,0,0
25,0.90713544,2.5097216,4.43368392,0.585759276,0.273207582,8.23559885,nan,0,0
