frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
320,0.842105263,1.93290427,1.94743732,1.91837121,nan,nan,nan,0,0
321,0.840978105,2.03738853,2.09646103,1.97831604,0.194362128,3.45233822,nan,0,0
322,0.86034995,2.3776671,2.40613704,2.34919716,0.132995393,2.28512417,nan,0,0
323,0.835403727,2.60763545,2.64830261,2.56696829,0.143643335,3.17558523,nan,0,0
324,0.815522876,2.4419556,2.80314013,2.08077108,0.252892106,3.89377625,nan,0,0
325,0.776792781,2.948346,3.08766043,2.80903156,0.302689358,3.0603754,nan,0,0
326,0.775490355,2.71751368,2.96296379,2.47206357,0.23892066,3.55134374,nan,0,0
327,0.836154249,2.04668048,2.1120736,1.98128736,0.207387332,2.58736245,nan,0,0
328,0.842400842,3.47794946,4.40754494,2.54835399,0.137465527,2.84965681,nan,0,0
329,0.849373882,3.26720113,4.69701454,1.83738772,0.22854039,2.23643561,nan,0,0
330,0.797511505,2.89392236,3.03827583,2.74956889,0.328642662,2.31244398,nan,0,0
331,0.787878788,2.72779676,2.95527685,2.50031667,0.249230549,3.60976502,nan,0,0
332,0.830233843,2.02850276,2.08836019,1.96864533,0.223126165,3.27615764,nan,0,0
333,0.862439962,2.02509085,2.1137331,1.9364486,0.0916033628,2.45712849,nan,0,0
334,0.851333459,1.6489227,1.75374768,1.54409773,0.0845421305,2.4738996,nan,0,0
335,0.831584863,1.93402858,2.00185665,1.86620051,0.130746953,2.04352034,nan,0,0
336,0.834995296,1.70202066,1.70775878,1.69628254,0.248963251,1.70905652,nan,0,0
337,0.830876795,2.46738228,2.71408288,2.22068167,0.249564527,2.15420488,nan,0,0
338,0.828587808,2.23040323,2.66220275,1.79860372,0.198372564,2.64058822,nan,0,0
339,0.84975025,2.62212835,2.86052637,2.38373034,0.303924098,2.63172293,nan,0,0
340,0.83580272,2.59222714,2.99005624,2.19439804,0.591879819,5.08369427,nan,0,0
