frame,rotation_correction_deg,translation_correction_cm
29,0.5315397819133758,1.2675816483393407
30,0.36721845983635687,1.0324856196537546
31,0.9367907259905127,2.7314929245104986
32,2.3565747463026074,1.166304570656435
33,0.9982210087482489,2.0818668454861537
34,0.34435705554336166,2.2930004944742115
35,0.474039289314404,4.2759748487988345
36,1.9867368909604737,0.7474421986042031
37,1.9003545596951186,1.0404590315974107
38,1.1981602785954182,0.35573814678792454
39,0.3344243175336902,0.8494371158295534
40,0.7120962165009523,1.3951506923694523
41,1.9861569709979887,3.312062931972644
42,0.27484056928459966,2.906048218064223
43,1.2101821352095583,2.703934290558416
44,1.1942806665572079,1.279729936239782
45,0.7019831513997384,2.2403924390400487
46,1.2464416195433696,0.9680861698080631
47,1.92418544377542,1.066979339733317
48,1.3631273099433452,2.1475542142941824
49,0.8705409817654293,1.4908176461985423
