frame,rotation_correction_deg,translation_correction_cm
66,77.9808694237846,1.4201509952735474
67,14.453940453443595,3.8662800891642273
68,24.766759828012578,3.5435073831421326
69,139.21634074606445,2.7650122714024006
70,23.015917229712638,1.8708002992507793
71,8.943277909239542,0.4153659354699502
72,25.721100268513393,1.2804865666721328
73,29.857744628106413,1.8836446267847358
74,2.5426958572976672,2.4262723765598326
75,8.454645583867672,3.7484510688448025
76,3.9571293987290477,4.016949432863605
77,57.180725055857515,3.9633902109978405
78,20.92744231162748,4.773023337753385
79,8.269819463696352,4.794882011232518
80,24.38604520021841,4.854704959431921
81,64.92948494423605,6.503267724968293
82,43.519039607320224,7.595891728616909
83,80.80678636467981,6.2620226068448845
84,71.63464349074145,3.662194029758386
85,21.03412339297041,2.824618917938617
86,47.7838576182673,1.5946325751478991
