frame,rotation_correction_deg,translation_correction_cm
108,6.29048062127215,2.6434838183739258
109,8.142135029943399,4.126229504994712
110,5.233796441745524,2.6058776178700014
111,7.744824999192795,2.264117719508387
112,5.127910444433718,0.9563120067619655
113,3.3728486854867037,8.04545567298052
114,3.297725840346236,6.730994209077112
115,1.964149184249885,2.21469935997867
116,2.5710911596856145,7.316863821038616
117,2.867887921430052,6.055681530375591
118,1.9655199466659872,3.3884726017156765
119,2.5401478118754204,6.9354405345721055
120,1.0787366399578247,2.5165484606368276
121,1.383159257287583,0.3649024486920394
122,0.930082120096526,1.7268114164967423
123,1.370709910803183,6.38600918534095
124,2.5817727332118086,8.338574250512796
125,2.0829444354035394,1.8570013136129653
126,1.3697023970397928,7.693147392758176
127,2.006470983463744,6.920848679688751
128,0.8119086135960414,7.316264482319052
