frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
108,0.24864511,3.80126626,3.7599448,3.84258771,nan,nan,nan,0,0
109,0.235380361,3.37159597,2.67766503,4.06552692,1.10002165,3.77190816,nan,0,0
110,0.237513414,3.75111783,3.32398392,4.17825174,0.601430294,2.81707967,nan,0,0
111,0.236329162,3.61761748,3.27032727,3.96490768,0.743616668,1.86394973,nan,0,0
112,0.226711198,3.7742752,3.28873079,4.25981961,1.28399308,0.917825314,nan,0,0
113,0.231542356,5.54381619,5.24753901,5.84009338,1.19635,0.70339,nan,0,0
114,0.215952403,4.78553172,4.05620868,5.51485475,0.894984939,1.9823427,nan,0,0
115,0.210302364,4.57745792,4.19849459,4.95642124,1.02721612,4.49054126,nan,0,0
116,0.182770684,4.76900582,3.89828443,5.6397272,0.690440968,1.3576452,nan,0,0
117,0.175236629,4.85860828,4.31693861,5.40027794,0.322872528,1.89989553,nan,0,0
118,0.167354934,4.4053458,4.3642126,4.44647901,0.343282818,1.54802374,nan,0,0
119,0.191037023,5.01286602,4.42389459,5.60183745,0.399032261,1.3999803,nan,0,0
120,0.181907064,3.96810274,3.35251965,4.58368583,0.536059745,0.950237244,nan,0,0
121,0.188541496,3.37797066,2.75496539,4.00097593,0.560313541,3.2625228,nan,0,0
122,0.20815106,3.57540622,3.16097944,3.98983301,0.533072531,1.3751495,nan,0,0
123,0.2217328,4.8164431,4.22183403,5.41105217,0.544724224,0.944688284,nan,0,0
124,0.207093968,5.35409923,4.619053,6.08914546,0.719770484,1.25177333,nan,0,0
125,0.205869944,3.49021672,2.95481039,4.02562305,0.719292884,0.254766357,nan,0,0
126,0.218490476,5.12691924,4.68448686,5.56935161,0.575482277,0.411530559,nan,0,0
127,0.203262256,4.72734961,4.19133719,5.26336202,0.527908454,0.608947208,nan,0,0
128,0.214884126,5.14377515,4.65663907,5.63091122,0.444531361,0.818097671,nan,0,0
