frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.818072867,2.0402175,2.11350589,1.96692911,nan,nan,nan,0,0
253,0.790481696,1.65168385,1.76327039,1.5400973,4.17484125,4.6100212,nan,0,0
254,0.805095321,1.72973261,1.82071381,1.6387514,2.78957761,3.88411926,nan,0,0
255,0.792426313,2.70647157,2.91895164,2.4939915,4.21193821,5.52081277,nan,0,0
256,0.73853229,2.89101341,3.17988736,2.60213946,3.501467,6.94589005,nan,0,0
257,0.705516961,2.82288438,3.10661367,2.53915508,3.89315806,3.81223395,nan,0,0
258,0.62945156,2.99493449,3.44179621,2.54807277,9.44485026,6.34259393,nan,0,0
259,0.689168558,6.04703202,6.79724715,5.2968169,7.43266391,9.39689338,nan,0,0
260,0.558868611,12.619581,14.851119,10.388043,15.0364036,15.5897563,nan,0,0
261,0.696323278,5.76897691,6.48595052,5.0520033,15.3212782,16.5751751,nan,0,0
262,0.724927788,2.6203549,2.97294066,2.26776915,6.03928822,11.1387877,nan,0,0
263,0.740050002,2.77702718,2.92244824,2.63160613,3.20597017,3.64322205,nan,0,0
264,0.698907481,2.83581369,3.01848296,2.65314442,2.71464256,5.85426675,nan,0,0
265,0.721678969,2.88096816,3.09215124,2.66978508,0.669799289,2.6086865,nan,0,0
266,0.771492686,2.75304792,3.09579378,2.41030206,2.61611994,4.46865433,nan,0,0
267,0.776251164,2.46468831,2.80065836,2.12871826,1.01214192,1.42104651,nan,0,0
268,0.747778927,2.47217534,2.50674564,2.43760503,3.38246966,3.57562039,nan,0,0
269,0.732682248,2.17627934,2.33699222,2.01556646,3.05079579,4.87801492,nan,0,0
270,0.734738589,1.95406206,1.96242851,1.94569561,3.37047572,2.65334912,nan,0,0
271,0.782982097,1.71526103,1.74655094,1.68397112,2.85105565,1.04912424,nan,0,0
272,0.793137121,1.49502394,1.50487835,1.48516952,1.64366093,3.69262005,nan,0,0
