frame,tracking_order,direction,variant,boundary_seed,rotation_step_from_initial_deg,translation_step_from_initial_cm,observation_to_template_cm,icp_fitness,icp_inlier_rmse_cm,iterations,termination,available_correspondences,retained_correspondences
29,0,forward,robust,True,4.200339440540114,2.006753052972222,2.831868026187004,0.9837,1.9485527715166924,50,maximum_iterations,9837,7870
30,1,forward,robust,False,0.8510045482031628,1.4217998911502854,2.6475814975172978,0.9972,1.9181344852723465,33,converged,9972,7978
31,2,forward,robust,False,0.9819239659013338,1.196926335763194,2.5054387402566607,0.9947,1.6939049809585802,50,maximum_iterations,9947,7958
32,3,forward,robust,False,3.100150493011286,4.0969797710250635,2.587649021011391,0.9988,1.8731621439594175,50,maximum_iterations,9988,7991
33,4,forward,robust,False,1.9488780234922678,1.8049877042476015,2.7920359147429297,0.9963,1.993559498776399,50,maximum_iterations,9963,7971
34,5,forward,robust,False,2.2445974945208413,0.8988049248733313,3.055522205402084,0.9881,2.1695650415496504,39,converged,9881,7905
35,6,forward,robust,False,7.158519254511666,3.908369787006441,4.081172071992489,0.8826,2.1343774248699323,50,converged,8826,7061
36,7,forward,robust,False,8.553003359704421,2.2866160421398907,2.649049348493603,0.9996,1.9754490989578217,50,maximum_iterations,9996,7997
37,8,forward,robust,False,2.0560375286004917,1.1578884612468694,2.7628582662413725,0.9909,1.8994684074160777,50,maximum_iterations,9909,7928
38,9,forward,robust,False,1.4976386723173878,1.988433561909345,2.502137131108956,0.9998,1.819631403217428,50,maximum_iterations,9998,7999
39,10,forward,robust,False,4.330620173388991,1.8056774006996048,2.673973575053286,0.9844,1.8145671164750194,50,maximum_iterations,9844,7876
40,11,forward,robust,False,1.0770423237446487,1.675098296302313,2.485045926008037,0.9972,1.6377670492647787,50,maximum_iterations,9972,7978
41,12,forward,robust,False,3.0795414082061296,0.8963531352766898,2.759454295030413,0.9912,1.892932485129887,47,converged,9912,7930
42,13,forward,robust,False,6.029039290769899,2.888949887267785,3.2991205804929646,0.996,2.42515069311346,44,converged,9960,7968
43,14,forward,robust,False,1.3700712737773424,1.2187953923762949,3.704857923635927,0.9245,2.287681199816993,48,converged,9245,7396
44,15,forward,robust,False,2.0502982473530436,3.2632309923171925,3.792384138827233,0.888,2.034671649377856,50,maximum_iterations,8880,7104
45,16,forward,robust,False,2.0687034515184677,0.4635473738631063,3.031527271744,0.9907,2.126506019938828,36,converged,9907,7926
46,17,forward,robust,False,1.4966425469592484,1.2439164219262167,3.2313083294080296,0.979,2.1530205822844017,29,converged,9790,7832
47,18,forward,robust,False,2.5089105677562094,1.3479535114166956,3.2793099350452257,0.9787,2.334945846054327,50,maximum_iterations,9787,7830
48,19,forward,robust,False,1.3696334396275767,1.0792097705071775,2.4245671615163413,0.9951,1.7681216644662725,38,converged,9951,7961
49,20,forward,robust,False,4.1128551380098255,2.1536209573939122,2.7602796327453776,0.9875,1.8953669122672352,50,maximum_iterations,9875,7900
