frame,rotation_correction_deg,translation_correction_cm
252,2.290129603549297,1.0648078874287825
253,1.7804363028810741,2.0965028295078323
254,1.2389448770175402,0.8313514508979464
255,179.90184884915203,2.2750962794415415
256,2.9905851569059494,3.5422671214925607
257,8.423438959588218,4.0121959272784125
258,8.234450046206344,7.908594072718533
259,1.6498008028040645,20.009512038247152
260,4.410207838869256,27.90549036342283
261,4.353169500070959,18.61461080023924
262,4.16916981598735,6.327764447332096
263,2.6272863526104704,3.6368604115241956
264,0.41127252403380976,2.0329697917423593
265,2.1070472929640265,2.7655012614008596
266,1.3842620304558546,4.040660422719643
267,3.070599646944401,2.2038226225842417
268,1.62724856569459,2.281209170051508
269,3.8789048763033387,1.9949494667584093
270,1.7185968125796174,2.124054633796028
271,1.1782753254677678,2.4634352750399664
272,1.2522953485590627,0.9023261560927858
