frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.808877246,2.06924849,2.13098515,2.00751182,nan,nan,nan,0,0
253,0.815914601,1.92349864,2.03760592,1.80939136,0.821154607,2.5836581,nan,0,0
254,0.818211583,1.7438021,1.83087645,1.65672774,1.67334931,4.57350591,nan,0,0
255,0.79007358,2.87024156,3.13673901,2.60374411,5.86353009,6.68480177,nan,0,0
256,0.777385723,3.19822369,3.48292094,2.91352644,1.57353293,6.19380489,nan,0,0
257,0.679547161,3.30063006,3.59313395,3.00812618,2.87039593,7.20594847,nan,0,0
258,0.670701855,4.46755085,4.81142719,4.1236745,4.84568741,3.81026282,nan,0,0
259,0.606935949,10.3839679,11.5111996,9.25673627,3.07384837,24.1604693,nan,0,0
260,0.618517617,13.0094614,15.4627561,10.5561666,1.40338986,6.08179246,nan,0,0
261,0.637385945,9.93232014,10.9462977,8.91834254,1.49183746,7.48770135,nan,0,0
262,0.768993467,4.5331062,4.5055387,4.5606737,0.462213347,25.5202623,nan,0,0
263,0.743133627,3.21623412,3.34693364,3.08553459,1.08003379,5.9775246,nan,0,0
264,0.710833554,2.81858447,3.13574792,2.50142102,0.766466159,5.5430093,nan,0,0
265,0.736302021,2.81413483,3.06630732,2.56196233,0.618458963,1.73617988,nan,0,0
266,0.759419252,3.16347522,3.60193523,2.7250152,0.245188713,4.67082095,nan,0,0
267,0.765849962,2.42738725,2.80285485,2.05191965,0.923525098,1.11656577,nan,0,0
268,0.762211864,2.34229727,2.42050142,2.26409313,2.47688733,3.82765199,nan,0,0
269,0.729610658,2.22029183,2.4405607,2.00002296,2.99557163,5.47066265,nan,0,0
270,0.745528577,2.07227009,2.08232717,2.06221302,2.83714498,3.31082938,nan,0,0
271,0.775514674,2.02921601,2.06744408,1.99098794,1.62515767,2.00664483,nan,0,0
272,0.785406077,1.49063597,1.52946226,1.45180967,1.51136588,4.45586033,nan,0,0
