frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
275,0.842519685,4.15844323,6.11377913,2.20310733,nan,nan,nan,0,0
276,0.544847417,9.95780082,17.1802284,2.73537324,0,10.3644083,nan,0,0
277,0.704207184,3.25585549,3.85163143,2.66007955,0,4.6074875,nan,0,0
278,0.829780431,4.10776852,5.98234128,2.23319576,0,3.30536654,nan,0,0
279,0.746492049,2.14936505,2.23914822,2.05958187,0,2.21994747,nan,0,0
280,0.797118095,2.01369694,2.07046798,1.9569259,0,7.62346465,nan,0,0
281,0.768999571,2.7438719,2.90890218,2.57884161,0,4.67452911,nan,0,0
282,0.739107276,2.42115192,2.44834833,2.39395552,0,5.40017556,nan,0,0
283,0.80070849,2.66551717,2.70323156,2.62780278,0,3.56702565,nan,0,0
284,0.745332008,2.41315971,2.4672741,2.35904533,0,7.28563834,nan,0,0
285,0.72157241,42.0097641,81.5836657,2.43586243,0,4.18083205,nan,0,0
286,0.759259259,2.07906979,2.12752533,2.03061424,0,3.73733951,nan,0,0
287,0.72141349,2.37263672,2.48476515,2.2605083,0,4.99555511,nan,0,0
288,0.711318681,2.34742564,2.47980278,2.2150485,0,0.972036057,nan,0,0
289,0.781641826,2.41140148,2.50025728,2.32254568,0,3.64703341,nan,0,0
290,0.791458744,2.31106267,2.38236139,2.23976395,0,0.95148467,nan,0,0
291,0.814701378,2.36184033,2.41416749,2.30951318,0,8.33844791,nan,0,0
292,0.778554779,2.60083788,2.66445789,2.53721787,0,10.3026352,nan,0,0
293,0.729976607,2.38391729,2.42937867,2.33845591,0,3.74803039,nan,0,0
294,0.827354754,1.94570932,1.97730797,1.91411067,0,2.68279934,nan,0,0
295,0.725231457,2.32301785,2.42004985,2.22598584,0,2.78378684,nan,0,0
