frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
74,0.857916987,2.13999897,2.12058309,2.15941486,nan,nan,nan,0,0
75,0.843912631,2.26379198,2.3404461,2.18713785,0.991700037,1.54608024,nan,0,0
76,0.789607531,1.91368147,1.9630171,1.86434583,3.96833105,4.66858094,nan,0,0
77,0.797242941,1.98263671,2.12177303,1.84350039,3.3523001,1.4928591,nan,0,0
78,0.80732659,1.87905019,1.9395601,1.81854027,0.905368039,4.64579364,nan,0,0
79,0.823654312,2.39801836,2.35787588,2.43816083,5.72042947,1.64692227,nan,0,0
80,0.88870962,2.16868026,2.07870958,2.25865095,6.79569959,12.2840688,nan,0,0
81,0.842303189,2.00413719,1.97939232,2.02888207,5.55112772,10.0443266,nan,0,0
82,0.80215877,1.68798547,1.73132014,1.6446508,1.78327645,0.981056619,nan,0,0
83,0.813473784,1.51356702,1.52307574,1.50405829,2.56472111,1.48181218,nan,0,0
84,0.763441215,1.81533656,1.98114932,1.6495238,3.00307534,6.37283074,nan,0,0
85,0.828030181,1.92966481,1.92677254,1.93255708,6.37262687,6.45075543,nan,0,0
86,0.796366012,1.72037916,1.83879823,1.60196009,3.32070963,2.93739402,nan,0,0
87,0.806220168,1.73919212,1.75079152,1.72759272,2.38640283,4.5125762,nan,0,0
88,0.741658388,1.80856746,1.88162471,1.7355102,3.40247953,10.8535605,nan,0,0
89,0.704753796,1.72947662,1.79874803,1.66020522,1.82193806,4.24149275,nan,0,0
90,0.771584915,1.56812246,1.60149288,1.53475203,0.69512721,9.49172684,nan,0,0
91,0.755921053,1.83021398,1.81654789,1.84388007,3.415014,1.69782803,nan,0,0
92,0.699318837,1.7704186,1.7166892,1.82414799,2.57039419,3.31119042,nan,0,0
93,0.791004723,1.56038282,1.47574521,1.64502043,3.20953621,6.25197485,nan,0,0
94,0.791057084,1.56087866,1.54595534,1.57580198,1.27490418,1.04433039,nan,0,0
