frame,candidate,selection_chamfer_cm,normalized_data_cost,icp_fitness,icp_inlier_rmse_cm,selected_independently,selected_by_temporal_path
74,0,2.6228874672528533,0.023734926674985037,0.9712,2.6166546174161014,False,False
74,1,2.5688804380738666,0.023246208461374596,0.9728,2.5570458334925936,False,False
74,2,2.2703660971255673,0.020544904618834892,1.0,2.727859166906842,False,False
74,3,2.7393348793769894,0.024788677864376683,0.9712,2.7226542700481713,False,False
74,4,2.2608355694657636,0.020458661355254742,0.9968,2.6693892366654497,False,False
74,5,6.5133094076992055,0.058939974792417464,0.7424,4.143204262939383,False,False
74,6,5.205946903673321,0.04710944315196573,0.8204,4.030218604501088,False,False
74,7,3.7896816780905085,0.034293433429388245,0.8858,3.6547752401284344,False,False
74,8,6.454846745644358,0.05841093684686291,0.7372,4.160745894722163,False,False
74,9,5.896235577947085,0.0533559753699951,0.7854,4.609510128305032,False,False
74,10,2.562805865832312,0.023191238689115854,0.972,2.5517202004241364,False,False
74,11,2.2517562130201854,0.020376500811890845,0.9948,2.6421651989311066,True,True
74,12,6.586563384917674,0.059602861706034245,0.7432,4.317508848977412,False,False
74,13,6.7515436298782605,0.061095794233963815,0.7314,4.229158710358423,False,False
74,14,2.642156660371544,0.023909296674258118,0.9698,2.582903459363036,False,False
74,15,2.9288493618308604,0.026503624617163442,0.9872,3.251386837477552,False,False
74,16,5.148701424534698,0.04659141968859058,0.8676,4.75737095700899,False,False
74,17,6.484166740718113,0.05867625815472496,0.7376,4.030280472479902,False,False
74,18,6.163149828912062,0.05577132496247976,0.7528,4.263976811838681,False,False
74,19,6.4529900034908785,0.058394134891225316,0.7356,4.078442856008231,False,False
74,20,6.437096814809578,0.058250314894106855,0.7372,4.1405426596772115,False,False
74,21,2.629929296805853,0.02379864931279734,0.971,2.6073798424427617,False,False
74,22,2.9618749969503817,0.026802478852331085,0.9692,2.853214887602228,False,False
74,23,2.656203992266952,0.024036413219164974,0.9686,2.557980144230618,False,False
75,0,2.8749925343229306,0.02601626560241056,0.969,2.6515814075822193,False,False
75,1,2.735200865458607,0.024751268513632046,0.9718,2.646796359327264,False,False
75,2,2.3826378283018723,0.021560869405892358,0.9898,2.63321988684781,False,True
75,3,2.733088109461859,0.024732149847928302,0.9718,2.648241982010541,False,False
75,4,2.3769980328271534,0.021509833997882814,0.9896,2.6262170148780863,True,False
75,5,6.7288476984843015,0.06089041513395221,0.73,4.258769402169331,False,False
75,6,6.2959095884076195,0.056972689182773976,0.7722,4.339746721078985,False,False
75,7,3.718607461377774,0.03365027151595488,0.9,3.5203007395070722,False,False
75,8,6.613734767930847,0.05984873988095688,0.7352,4.214826517962479,False,False
75,9,5.611795782424613,0.050782034331935774,0.8192,4.3294699838953825,False,False
75,10,2.7361601368759327,0.02475994911355709,0.9716,2.644377192447765,False,False
