frame,selected_candidate,selection_chamfer_cm,normalized_data_cost,rotation_change_deg,translation_change_cm,transition_cost,cumulative_objective
74,11,2.2517562130201854,0.020376500811890845,0.0,0.0,0.0,0.020376500811890845
75,4,2.3769980328271534,0.021509833997882814,0.9917000372904395,1.546080236843637,0.0002499638428087572,0.042136298652582414
76,11,2.034546393938959,0.018410934544429366,3.9683310474212816,4.66858094267444,0.0023545387051850486,0.06290177190219683
77,4,2.0875367843500277,0.018890453031817182,3.3523000994964742,1.492859101410814,0.00034772856252299997,0.08213995349653701
78,4,1.9881955332305932,0.01799149821939795,0.9053680391670215,4.645793636542858,0.0021674475322936006,0.10229889924822856
79,4,2.489810431348173,0.02253069136990344,5.720429469792108,1.646922265036248,0.000634827664916835,0.12546441828304883
80,4,2.271087543129786,0.020551433098696833,6.795699588271515,12.284068768560056,0.0156029626943383,0.16161881407608397
81,15,2.1018425583156155,0.019019908260202476,5.551127723423714,10.044326640753912,0.010431238866635469,0.1910699612029219
82,3,1.7873828592703263,0.016174312331188004,1.7832764483559875,0.9810566192496696,0.00013158137447581627,0.20737585490858573
83,3,1.6130324122094402,0.014596587351215747,2.564721113448145,1.4818121815011802,0.00029266333845526975,0.22226510559825674
84,15,1.9221897117713993,0.01739420102231424,3.003075340027798,6.372830740278373,0.004161502292177957,0.24382080891274893
85,4,2.008289802518794,0.018173334464413212,6.3726268740827505,6.450755430106166,0.004612450931640881,0.266606594308803
86,4,1.824096669959844,0.01650654145483686,3.3207096331798343,2.9373940172094537,0.000985351833099271,0.28409848759673917
87,11,1.8225415794104631,0.016492469192636004,2.3864028321388435,4.512576204555427,0.002099611272161323,0.3026905680615365
88,15,1.9040440930841624,0.01722999842712441,3.402479527674663,10.853560546932384,0.011908609509439888,0.3318291759981008
89,4,1.8322980355249172,0.016580756918806287,1.8219380608239222,4.24149275486242,0.001835908948927027,0.35024584186583413
90,11,1.6768516802533235,0.015174098077994769,0.6951272098368474,9.491726843558288,0.009014656756582003,0.3744345967004109
91,15,1.912266655701429,0.017304405706597095,3.415013999706131,1.6978280272554664,0.00041784334121551737,0.3921568457482235
92,15,1.8472082673844359,0.016715681983000275,2.5703941928869343,3.3111904160434302,0.0011698084894278629,0.41004233622065167
93,11,1.6660366051234672,0.0150762307396524,3.2095362135715377,6.2519748546095,0.004023175877225027,0.4291417428375291
94,11,1.665511617302861,0.015071480041201582,1.2749041761124962,1.0443303913965758,0.00012712238173133122,0.444340345260462
