frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
29,0.744514889,5.69498278,6.16932987,5.22063568,nan,nan,nan,0,0
30,0.76769702,5.5476368,5.87630773,5.21896587,3.56259302,2.37443861,nan,0,0
31,0.751642383,5.53537155,5.83971988,5.23102323,3.85734438,1.33832366,nan,0,0
32,0.759877678,5.71402959,6.03035789,5.39770129,2.78938275,3.65013544,nan,0,0
33,0.760057931,5.70206514,6.13111188,5.27301839,4.82776561,1.99021801,nan,0,0
34,0.752956216,5.73230126,6.20750221,5.2571003,2.32712261,0.976606173,nan,0,0
35,0.741477273,5.69758669,6.16335663,5.23181676,2.27065574,6.64673818,nan,0,0
36,0.732503371,5.38576382,5.72058688,5.05094076,7.05258589,3.32118752,nan,0,0
37,0.75575419,5.32833383,5.65271775,5.0039499,5.2229087,0.823372942,nan,0,0
38,0.751733933,5.4430028,5.758303,5.1277026,4.02914883,2.16231086,nan,0,0
39,0.74905448,5.50938948,5.89668549,5.12209346,5.89680895,1.62574544,nan,0,0
40,0.743759393,5.57734381,5.81765677,5.33703085,4.0117357,2.1741638,nan,0,0
41,0.75411851,5.64910792,5.99457054,5.30364531,8.36042015,0.616518632,nan,0,0
42,0.735267841,5.93337761,6.59676876,5.26998646,6.74546694,6.3194861,nan,0,0
43,0.743317212,5.86557114,6.50285522,5.22828707,1.81771339,1.39398094,nan,0,0
44,0.726447534,5.97292144,6.60836443,5.33747845,3.94018355,2.1067765,nan,0,0
45,0.750009249,5.85639739,6.43523102,5.27756377,5.13335784,2.94781371,nan,0,0
46,0.743667774,5.80349148,6.35216681,5.25481615,6.34207528,1.86194053,nan,0,0
47,0.756106234,5.54522069,6.02589349,5.0645479,8.06164061,1.05593189,nan,0,0
48,0.74898524,5.51528913,5.81222532,5.21835294,5.0354738,4.34156893,nan,0,0
49,0.742391445,5.56873573,6.02145589,5.11601557,4.65706178,1.85544709,nan,0,0
