frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
252,0.834599172,2.05934824,2.1382193,1.98047717,nan,nan,nan,0,0
253,0.780848377,1.61408896,1.72511494,1.50306298,4.4148307,5.57603184,nan,0,0
254,0.803755509,1.72079059,1.8256503,1.61593088,1.61376402,2.37500527,nan,0,0
255,0.799109313,2.67670063,2.97665043,2.37675082,6.116409,6.90092674,nan,0,0
256,0.713178446,2.59184315,3.01462641,2.16905989,6.28655503,10.584896,nan,0,0
257,0.750124015,2.74752303,3.14035228,2.35469378,3.3655637,0.759246884,nan,0,0
258,0.584593916,2.8026902,3.25238712,2.35299327,21.4071393,10.189272,nan,0,0
259,0.708560799,2.45268626,2.93547934,1.96989318,4.89109256,4.3673283,nan,0,0
260,0.695090694,31.9011265,34.1756313,29.6266217,1.12516895,2.43798792,nan,0,0
261,0.737276727,2.6162551,3.05650311,2.1760071,0,0,nan,0,0
262,0.70724993,2.53727523,2.90384277,2.17070769,3.93852071,3.51253301,nan,0,0
263,0.77712598,2.70981558,2.99457171,2.42505945,7.37748646,4.48299765,nan,0,0
264,0.694099978,2.69468949,3.03645137,2.3529276,2.17484573,10.6580131,nan,0,0
265,0.715812551,2.59077322,3.00736958,2.17417687,2.42887344,3.7184754,nan,0,0
266,0.76470711,2.35625023,2.7522985,1.96020196,3.57277125,10.2194467,nan,0,0
267,0.737476732,2.38146379,2.89704221,1.86588536,1.70529932,5.36715975,nan,0,0
268,0.76447093,2.12251243,2.2297204,2.01530445,5.74103896,6.67609721,nan,0,0
269,0.727001271,2.14031939,2.33553001,1.94510877,6.14869754,6.30477888,nan,0,0
270,0.699732631,1.85055627,1.88796209,1.81315045,6.47244526,4.52532318,nan,0,0
271,0.812205005,1.5583142,1.5852517,1.5313767,1.33711718,3.66484218,nan,0,0
272,0.787981216,1.37298448,1.41722531,1.32874365,2.36089341,6.26643088,nan,0,0
