frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
29,0.817734183,2.54533039,2.62289765,2.46776313,nan,nan,nan,0,0
30,0.819897515,2.41702832,2.43482999,2.39922666,1.10877581,1.28642617,nan,0,0
31,0.817212196,2.18574215,2.22674575,2.14473855,0.296650887,0.134519095,nan,0,0
32,0.822352367,2.25705279,2.29461489,2.2194907,1.92304291,2.56208791,nan,0,0
33,0.828113348,2.42741136,2.48381829,2.37100443,1.23921674,1.76309832,nan,0,0
34,0.81559894,2.76824623,2.91335649,2.62313596,1.96422367,0.692637461,nan,0,0
35,0.810524078,2.70931112,2.81485857,2.60376366,0.666072041,3.30246834,nan,0,0
36,0.823854831,2.46442853,2.52697263,2.40188442,1.21546937,0.302541737,nan,0,0
37,0.839900171,2.60120601,2.64066774,2.56174427,1.76278601,0.583671062,nan,0,0
38,0.85997657,2.26516317,2.25874738,2.27157897,1.05932402,0.869251268,nan,0,0
39,0.862313202,2.47549021,2.54481705,2.40616337,1.79364074,0.546320932,nan,0,0
40,0.865643645,2.17257947,2.19083767,2.15432127,0.679324245,1.13744794,nan,0,0
41,0.863498989,2.39218444,2.47401019,2.31035869,1.05840617,0.935626048,nan,0,0
42,0.838341575,2.7877487,2.91243983,2.66305758,0.783345185,3.95595333,nan,0,0
43,0.800130298,2.93965613,3.06255725,2.81675502,1.55152137,1.45154497,nan,0,0
44,0.82249379,2.9531152,3.05024524,2.85598516,0.705898136,1.3815597,nan,0,0
45,0.848361722,2.57905154,2.6113719,2.54673118,1.6285573,1.06015269,nan,0,0
46,0.843774385,2.59314815,2.69718519,2.48911112,0.536395046,0.584416718,nan,0,0
47,0.82005527,2.62108491,2.72537452,2.51679529,1.6992267,0.941110046,nan,0,0
48,0.830209134,2.10402527,2.17187642,2.03617411,1.1845616,2.29753484,nan,0,0
49,0.831234805,2.34371253,2.43274437,2.25468069,1.6982018,0.477962753,nan,0,0
