frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
108,0.253520357,3.67720569,3.59206237,3.76234902,nan,nan,nan,0,0
109,0.230715171,3.37502117,2.67884024,4.07120209,2.2855068,5.12905153,nan,0,0
110,0.222276567,3.80759175,3.34453697,4.27064652,0.894718943,3.35678895,nan,0,0
111,0.237802695,3.64762512,3.20048625,4.09476399,1.18448237,1.69703747,nan,0,0
112,0.224304505,4.35881168,3.94626092,4.77136243,2.10066083,5.89053809,nan,0,0
113,0.233916452,5.01149575,4.72446873,5.29852276,1.92446231,2.75344862,nan,0,0
114,0.216669407,4.37763992,3.85362528,4.90165456,1.90677139,5.76531554,nan,0,0
115,0.206126836,4.54975983,4.14415673,4.95536294,1.1251983,2.35822017,nan,0,0
116,0.178338168,4.51909401,3.69288887,5.34529915,0.208767073,0.572368243,nan,0,0
117,0.177212763,4.59208587,4.09279574,5.091376,0.758125675,4.0690796,nan,0,0
118,0.172354144,4.14639927,4.07543798,4.21736056,0.194994607,1.07636131,nan,0,0
119,0.188145712,4.63407112,4.10959123,5.15855101,0.852723252,4.50452826,nan,0,0
120,0.173962927,4.47940672,3.90432231,5.05449112,0.967580324,0.617939521,nan,0,0
121,0.189761487,3.37041509,2.73200792,4.00882227,0.917990247,1.39621778,nan,0,0
122,0.209689161,3.85153333,3.36721454,4.33585213,1.17385406,0.72234725,nan,0,0
123,0.221592593,4.82237281,4.22021339,5.42453223,0.940747083,1.62109401,nan,0,0
124,0.209115685,4.08033091,3.39435614,4.76630568,1.15783623,2.08624522,nan,0,0
125,0.206780674,3.37214987,2.82600203,3.91829771,1.30346706,1.3850839,nan,0,0
126,0.207425032,3.56174112,2.97032218,4.15316007,0.903362313,9.00335631,nan,0,0
127,0.197588143,3.57290176,2.91091221,4.2348913,0.874308075,2.40750531,nan,0,0
128,0.226251834,3.41585536,2.87693565,3.95477506,0.249336848,9.62729651,nan,0,0
