frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
9,0.332440169,14.9941472,14.8491576,15.1391367,nan,nan,nan,0,0
10,0.336015552,14.9903952,14.2398965,15.740894,0,1.74626153,nan,0,0
11,0.341820653,14.944935,14.4426127,15.4472574,0,2.53773028,nan,0,0
12,0.31970575,14.8093112,14.4748215,15.1438009,0,14.5887421,nan,0,0
13,0.328968753,14.8270204,14.4896994,15.1643415,0,5.23603361,nan,0,0
14,0.331943133,14.865377,14.2787061,15.4520479,0,1.29445454,nan,0,0
15,0.34595191,14.8797926,14.6413534,15.1182318,0,9.59873573,nan,0,0
16,0.336020433,14.9850017,14.6559289,15.3140744,0,5.03703539,nan,0,0
17,0.343029943,14.3686519,14.6589785,14.0783254,0,1.14888704,nan,0,0
18,0.330628691,14.7439709,14.6623478,14.8255939,0,4.84890887,nan,0,0
19,0.335546864,14.7212966,14.771519,14.6710742,0,1.74522663,nan,0,0
20,0.332598955,14.7863216,14.5899535,14.9826897,0,1.28321523,nan,0,0
21,0.329371437,14.952759,15.0249308,14.8805873,0,1.52864388,nan,0,0
22,0.336808856,15.0079389,15.2406845,14.7751934,0,4.01235137,nan,0,0
23,0.345146092,15.1488773,15.1291754,15.1685791,0,2.92711557,nan,0,0
24,0.339708904,14.9380259,14.8157504,15.0603013,0,2.3374357,nan,0,0
25,0.342156236,14.9248718,14.7442691,15.1054744,0,2.77825689,nan,0,0
26,0.339291505,15.0772224,14.8843637,15.2700811,0,0.547864234,nan,0,0
27,0.334053304,15.4084281,15.3970903,15.4197659,0,0.906603218,nan,0,0
28,0.333761042,15.2688118,15.8616793,14.6759444,0,2.12945351,nan,0,0
29,0.332944217,15.4987388,16.020335,14.9771426,0,1.64549623,nan,0,0
