frame,silhouette_iou,chamfer_cm,observation_to_mesh_cm,mesh_to_observation_cm,rotation_change_deg,translation_change_cm,symmetry_shape_error_ratio,large_rotation_jump,possible_symmetry_flip
320,0.83710042,1.92845968,1.92856663,1.92835272,nan,nan,nan,0,0
321,0.845133451,2.03625598,2.08106896,1.99144299,149.087074,4.42008643,0.0044331626,1,1
322,0.859240924,2.3772576,2.40270401,2.35181119,125.147322,2.74957632,0.00411099905,1,1
323,0.822027005,2.60067096,2.62779709,2.57354483,54.3443981,3.0796761,nan,0,0
324,0.812581699,2.43282885,2.79056912,2.07508858,145.101717,5.02229101,0.00437971534,1,1
325,0.780117144,2.95039997,3.06512031,2.83567963,24.0667724,2.25169451,nan,0,0
326,0.760901281,2.69213704,2.84928835,2.53498574,178.281413,5.98877594,0.00415417053,1,1
327,0.831617519,2.04717915,2.11127917,1.98307914,167.315748,3.27513355,0.0044313529,1,1
328,0.814013841,3.47427916,4.35961295,2.58894538,119.66908,4.56400965,0.00405063483,1,1
329,0.835479256,3.26196879,4.66857651,1.85536106,6.87698488,3.89669357,nan,0,0
330,0.770122668,2.88336716,3.02784068,2.73889364,97.0362937,1.9072148,0.00436322572,1,1
331,0.778502747,2.75900869,2.94141148,2.57660591,76.3070843,5.45476968,0.00429783252,1,1
332,0.829865586,2.02602087,2.08149709,1.97054465,118.81407,1.63602063,0.00444353118,1,1
333,0.84803074,2.02506582,2.06169859,1.98843304,105.050308,3.56456993,0.00441433553,1,1
334,0.860003779,1.57689845,1.57796278,1.57583413,174.928997,5.26902905,0.00421248853,1,1
335,0.827961019,1.93279149,1.95119079,1.9143922,175.841026,4.87164589,0.00424870526,1,1
336,0.835183443,1.7034051,1.70909669,1.69771351,176.578134,2.45445794,0.00409218714,1,1
337,0.819588602,2.48478078,2.66304218,2.30651938,139.247022,3.67311133,0.00448334557,1,1
338,0.810624881,2.30577027,2.57412817,2.03741236,178.246614,3.65616077,0.00438563419,1,1
339,0.848180173,2.62591848,2.85379218,2.39804479,26.2265974,1.98717659,nan,0,0
340,0.827142857,2.6274427,2.85066135,2.40422405,166.914246,6.37969562,0.00437254402,1,1
